idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
68,-8.963180541992188,-8.451764106750488,-15.931772232055664,-14.524226188659668,-24.098188400268555,-23.589229583740234
69,-10.480871200561523,-8.491493225097656,-14.705869674682617,-15.224634170532227,-23.665733337402344,-26.452625274658203
70,-8.963180541992188,-8.451764106750488,-14.66954231262207,-13.03994369506836,-24.098188400268555,-24.95180892944336
71,-10.480871200561523,-8.491493225097656,-13.960570335388184,-15.164047241210938,-23.665733337402344,-25.462369918823242
72,-8.963180541992188,-8.451764106750488,-14.52484130859375,-12.08015251159668,-24.098188400268555,-24.10938835144043
73,-15.397655487060547,-11.942970275878906,-12.0310640335083,-10.57174301147461,-23.756925582885742,-22.37813949584961
74,-11.947324752807617,-12.184181213378906,-10.613992691040039,-10.21479320526123,-24.351987838745117,-22.572214126586914
75,-15.397655487060547,-11.942970275878906,-15.987197875976562,-17.296276092529297,-23.756925582885742,-24.346073150634766
76,-11.947324752807617,-12.184181213378906,-15.931772232055664,-14.524226188659668,-24.351987838745117,-23.589229583740234
77,-15.397655487060547,-11.942970275878906,-14.705869674682617,-15.224634170532227,-23.756925582885742,-26.452625274658203
78,-11.947324752807617,-12.184181213378906,-14.66954231262207,-13.03994369506836,-24.351987838745117,-24.95180892944336
79,-15.397655487060547,-11.942970275878906,-13.960570335388184,-15.164047241210938,-23.756925582885742,-25.462369918823242
80,-11.947324752807617,-12.184181213378906,-14.52484130859375,-12.08015251159668,-24.351987838745117,-24.10938835144043
81,-15.584636688232422,-15.677210807800293,-12.0310640335083,-10.57174301147461,-24.716720581054688,-22.37813949584961
82,-16.42759132385254,-14.129624366760254,-10.613992691040039,-10.21479320526123,-25.517898559570312,-22.572214126586914
83,-15.584636688232422,-15.677210807800293,-15.987197875976562,-17.296276092529297,-24.716720581054688,-24.346073150634766
84,-16.42759132385254,-14.129624366760254,-15.931772232055664,-14.524226188659668,-25.517898559570312,-23.589229583740234
85,-15.584636688232422,-15.677210807800293,-14.705869674682617,-15.224634170532227,-24.716720581054688,-26.452625274658203
86,-16.42759132385254,-14.129624366760254,-14.66954231262207,-13.03994369506836,-25.517898559570312,-24.95180892944336
87,-15.584636688232422,-15.677210807800293,-13.960570335388184,-15.164047241210938,-24.716720581054688,-25.462369918823242
88,-16.42759132385254,-14.129624366760254,-14.52484130859375,-12.08015251159668,-25.517898559570312,-24.10938835144043
89,-15.411697387695312,-14.100852966308594,-12.0310640335083,-10.57174301147461,-24.691669464111328,-22.37813949584961
90,-14.714310646057129,-12.998025894165039,-10.613992691040039,-10.21479320526123,-25.361730575561523,-22.572214126586914
91,-15.411697387695312,-14.100852966308594,-15.987197875976562,-17.296276092529297,-24.691669464111328,-24.346073150634766
92,-14.714310646057129,-12.998025894165039,-15.931772232055664,-14.524226188659668,-25.361730575561523,-23.589229583740234
93,-15.411697387695312,-14.100852966308594,-14.705869674682617,-15.224634170532227,-24.691669464111328,-26.452625274658203
94,-14.714310646057129,-12.998025894165039,-14.66954231262207,-13.03994369506836,-25.361730575561523,-24.95180892944336
95,-15.411697387695312,-14.100852966308594,-13.960570335388184,-15.164047241210938,-24.691669464111328,-25.462369918823242
96,-14.714310646057129,-12.998025894165039,-14.52484130859375,-12.08015251159668,-25.361730575561523,-24.10938835144043
97,-10.4743070602417,-9.702451705932617,-12.231010437011719,-11.74380874633789,-21.75514793395996,-21.28099822998047
98,-10.775674819946289,-9.048998832702637,-13.03152847290039,-9.270829200744629,-20.53095245361328,-20.78583526611328
99,-10.4743070602417,-9.702451705932617,-15.246292114257812,-15.901729583740234,-21.75514793395996,-20.92964744567871
100,-10.775674819946289,-9.048998832702637,-16.839683532714844,-14.883986473083496,-20.53095245361328,-19.341188430786133
101,-10.4743070602417,-9.702451705932617,-14.643606185913086,-15.657205581665039,-21.75514793395996,-22.419281005859375
102,-10.775674819946289,-9.048998832702637,-17.25541114807129,-14.029790878295898,-20.53095245361328,-21.242450714111328
103,-10.4743070602417,-9.702451705932617,-14.008318901062012,-14.524728775024414,-21.75514793395996,-21.883344650268555
104,-10.775674819946289,-9.048998832702637,-16.1470890045166,-13.050731658935547,-20.53095245361328,-20.79610824584961
105,-14.048641204833984,-12.6156005859375,-12.231010437011719,-11.74380874633789,-20.956815719604492,-21.28099822998047
106,-14.521661758422852,-13.004538536071777,-13.03152847290039,-9.270829200744629,-20.708724975585938,-20.78583526611328
107,-14.048641204833984,-12.6156005859375,-15.246292114257812,-15.901729583740234,-20.956815719604492,-20.92964744567871
108,-14.521661758422852,-13.004538536071777,-16.839683532714844,-14.883986473083496,-20.708724975585938,-19.341188430786133
109,-14.048641204833984,-12.6156005859375,-14.643606185913086,-15.657205581665039,-20.956815719604492,-22.419281005859375
110,-14.521661758422852,-13.004538536071777,-17.25541114807129,-14.029790878295898,-20.708724975585938,-21.242450714111328
111,-14.048641204833984,-12.6156005859375,-14.008318901062012,-14.524728775024414,-20.956815719604492,-21.883344650268555
112,-14.521661758422852,-13.004538536071777,-16.1470890045166,-13.050731658935547,-20.708724975585938,-20.79610824584961
113,-14.638467788696289,-13.411327362060547,-12.231010437011719,-11.74380874633789,-22.72503662109375,-21.28099822998047
114,-16.39406967163086,-15.603015899658203,-13.03152847290039,-9.270829200744629,-23.044841766357422,-20.78583526611328
115,-14.638467788696289,-13.411327362060547,-15.246292114257812,-15.901729583740234,-22.72503662109375,-20.92964744567871
116,-16.39406967163086,-15.603015899658203,-16.839683532714844,-14.883986473083496,-23.044841766357422,-19.341188430786133
117,-14.638467788696289,-13.411327362060547,-14.643606185913086,-15.657205581665039,-22.72503662109375,-22.419281005859375
118,-16.39406967163086,-15.603015899658203,-17.25541114807129,-14.029790878295898,-23.044841766357422,-21.242450714111328
119,-14.638467788696289,-13.411327362060547,-14.008318901062012,-14.524728775024414,-22.72503662109375,-21.883344650268555
120,-16.39406967163086,-15.603015899658203,-16.1470890045166,-13.050731658935547,-23.044841766357422,-20.79610824584961
121,-13.912343978881836,-12.656002044677734,-12.231010437011719,-11.74380874633789,-21.59819793701172,-21.28099822998047
122,-13.982293128967285,-13.868743896484375,-13.03152847290039,-9.270829200744629,-21.648509979248047,-20.78583526611328
123,-13.912343978881836,-12.656002044677734,-15.246292114257812,-15.901729583740234,-21.59819793701172,-20.92964744567871
124,-13.982293128967285,-13.868743896484375,-16.839683532714844,-14.883986473083496,-21.648509979248047,-19.341188430786133
125,-13.912343978881836,-12.656002044677734,-14.643606185913086,-15.657205581665039,-21.59819793701172,-22.419281005859375
126,-13.982293128967285,-13.868743896484375,-17.25541114807129,-14.029790878295898,-21.648509979248047,-21.242450714111328
127,-13.912343978881836,-12.656002044677734,-14.008318901062012,-14.524728775024414,-21.59819793701172,-21.883344650268555
128,-13.982293128967285,-13.868743896484375,-16.1470890045166,-13.050731658935547,-21.648509979248047,-20.79610824584961
129,-15.65776538848877,-14.167080879211426,-15.995433807373047,-14.7337646484375,-24.405681610107422,-22.244911193847656
130,-18.102928161621094,-13.677839279174805,-17.335922241210938,-13.281105995178223,-25.560747146606445,-23.7335147857666
131,-15.65776538848877,-14.167080879211426,-21.01872444152832,-20.05109405517578,-24.405681610107422,-23.569177627563477
132,-18.102928161621094,-13.677839279174805,-24.236650466918945,-20.058795928955078,-25.560747146606445,-24.303070068359375
133,-15.65776538848877,-14.167080879211426,-19.55130958557129,-17.930742263793945,-24.405681610107422,-24.919198989868164
134,-18.102928161621094,-13.677839279174805,-22.379701614379883,-18.51207160949707,-25.560747146606445,-25.197656631469727
135,-15.65776538848877,-14.167080879211426,-19.49172019958496,-18.141658782958984,-24.405681610107422,-23.678878784179688
136,-18.102928161621094,-13.677839279174805,-21.642681121826172,-18.414138793945312,-25.560747146606445,-23.363967895507812
137,-18.823200225830078,-16.705093383789062,-15.995433807373047,-14.7337646484375,-24.663148880004883,-22.244911193847656
138,-21.803443908691406,-17.634838104248047,-17.335922241210938,-13.281105995178223,-25.662649154663086,-23.7335147857666
139,-18.823200225830078,-16.705093383789062,-21.01872444152832,-20.05109405517578,-24.663148880004883,-23.569177627563477
140,-21.803443908691406,-17.634838104248047,-24.236650466918945,-20.058795928955078,-25.662649154663086,-24.303070068359375
