idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
68,-15.811470031738281,-12.75737190246582,-21.981666564941406,-18.80166244506836,-13.786332130432129,-13.510700225830078,-18.754070281982422,-17.493412017822266,-18.1049747467041,-24.943984985351562,-29.522502899169922,-26.468402862548828,-47.614585876464844,-44.43458557128906
69,-13.387651443481445,-14.801874160766602,-20.738035202026367,-22.40753936767578,-13.510700225830078,-13.786332130432129,-14.8676118850708,-16.801332473754883,-18.31867218017578,-26.837398529052734,-29.020221710205078,-30.4344425201416,-42.20082473754883,-43.870330810546875
70,-15.811470031738281,-12.75737190246582,-23.02560806274414,-19.53432273864746,-13.786332130432129,-13.510700225830078,-16.801332473754883,-14.8676118850708,-18.1049747467041,-25.81208038330078,-29.522502899169922,-26.468402862548828,-42.83006286621094,-39.338775634765625
71,-13.387651443481445,-14.801874160766602,-17.45024871826172,-19.209718704223633,-13.510700225830078,-13.786332130432129,-17.270273208618164,-18.923206329345703,-18.31867218017578,-24.245534896850586,-29.020221710205078,-30.4344425201416,-36.15562057495117,-37.91509246826172
72,-15.811470031738281,-12.75737190246582,-19.481218338012695,-16.08441925048828,-13.786332130432129,-13.510700225830078,-18.923206329345703,-17.270273208618164,-18.1049747467041,-23.185543060302734,-29.522502899169922,-26.468402862548828,-37.206443786621094,-33.80964660644531
73,-18.680959701538086,-20.578338623046875,-12.4647855758667,-13.466737747192383,-12.658666610717773,-14.120285034179688,-12.522300720214844,-13.202900886535645,-30.168869018554688,-19.709428787231445,-34.45075225830078,-36.3481330871582,-40.2186393737793,-41.22058868408203
74,-21.648296356201172,-18.923049926757812,-14.563859939575195,-11.895318984985352,-14.120285034179688,-12.658666610717773,-13.202900886535645,-12.522300720214844,-30.969974517822266,-19.163475036621094,-34.15088653564453,-31.425640106201172,-41.37800598144531,-38.70946502685547
75,-18.680959701538086,-20.578338623046875,-20.178607940673828,-21.91271209716797,-12.658666610717773,-14.120285034179688,-17.493412017822266,-18.754070281982422,-30.168869018554688,-25.83156394958496,-34.45075225830078,-36.3481330871582,-47.20551681518555,-48.93961715698242
76,-21.648296356201172,-18.923049926757812,-21.981666564941406,-18.80166244506836,-14.120285034179688,-12.658666610717773,-18.754070281982422,-17.493412017822266,-30.969974517822266,-24.943984985351562,-34.15088653564453,-31.425640106201172,-47.614585876464844,-44.43458557128906
77,-18.680959701538086,-20.578338623046875,-20.738035202026367,-22.40753936767578,-12.658666610717773,-14.120285034179688,-14.8676118850708,-16.801332473754883,-30.168869018554688,-26.837398529052734,-34.45075225830078,-36.3481330871582,-42.20082473754883,-43.870330810546875
78,-21.648296356201172,-18.923049926757812,-23.02560806274414,-19.53432273864746,-14.120285034179688,-12.658666610717773,-16.801332473754883,-14.8676118850708,-30.969974517822266,-25.81208038330078,-34.15088653564453,-31.425640106201172,-42.83006286621094,-39.338775634765625
79,-18.680959701538086,-20.578338623046875,-17.45024871826172,-19.209718704223633,-12.658666610717773,-14.120285034179688,-17.270273208618164,-18.923206329345703,-30.168869018554688,-24.245534896850586,-34.45075225830078,-36.3481330871582,-36.15562057495117,-37.91509246826172
80,-21.648296356201172,-18.923049926757812,-19.481218338012695,-16.08441925048828,-14.120285034179688,-12.658666610717773,-18.923206329345703,-17.270273208618164,-30.969974517822266,-23.185543060302734,-34.15088653564453,-31.425640106201172,-37.206443786621094,-33.80964660644531
81,-16.914207458496094,-20.150304794311523,-12.4647855758667,-13.466737747192383,-12.869638442993164,-14.06138801574707,-12.522300720214844,-13.202900886535645,-28.01690673828125,-19.709428787231445,-37.26490783691406,-40.501007080078125,-40.2186393737793,-41.22058868408203
