idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
4071,-11.439014434814453,-8.360069274902344,-16.039785385131836,-11.69887638092041,-19.66731834411621,-17.969627380371094,-16.530120849609375,-15.200526237487793,-25.147613525390625,-27.43573760986328,-19.268203735351562,-16.189258575439453,-26.51115608215332,-22.170244216918945
4072,-11.40937614440918,-9.861578941345215,-13.898944854736328,-12.58831787109375,-17.969627380371094,-19.66731834411621,-15.200526237487793,-16.530120849609375,-23.796314239501953,-25.650413513183594,-19.709728240966797,-18.16193199157715,-23.686506271362305,-22.375877380371094
4073,-16.088603973388672,-12.052337646484375,-12.818147659301758,-9.683618545532227,-16.868560791015625,-15.791519165039062,-14.589910507202148,-12.757296562194824,-29.10253143310547,-25.15793800354004,-23.351408004760742,-19.315139770507812,-30.620983123779297,-27.4864559173584
4074,-14.621551513671875,-12.93740463256836,-12.582859992980957,-10.677042961120605,-15.791519165039062,-16.868560791015625,-12.757296562194824,-14.589910507202148,-28.17742919921875,-24.307283401489258,-22.746673583984375,-21.06252670288086,-31.015357971191406,-29.109542846679688
4075,-16.088603973388672,-12.052337646484375,-20.93075942993164,-13.871460914611816,-16.868560791015625,-15.791519165039062,-19.095359802246094,-16.797760009765625,-29.10253143310547,-27.47000503540039,-23.351408004760742,-19.315139770507812,-34.25792694091797,-27.198631286621094
4076,-14.621551513671875,-12.93740463256836,-16.38655662536621,-14.917969703674316,-15.791519165039062,-16.868560791015625,-16.797760009765625,-19.095359802246094,-28.17742919921875,-26.956222534179688,-22.746673583984375,-21.06252670288086,-30.442447662353516,-28.973857879638672
4077,-16.088603973388672,-12.052337646484375,-16.435251235961914,-12.210441589355469,-16.868560791015625,-15.791519165039062,-17.86034393310547,-16.324481964111328,-29.10253143310547,-26.677574157714844,-23.351408004760742,-19.315139770507812,-27.253822326660156,-23.029014587402344
4078,-14.621551513671875,-12.93740463256836,-14.305612564086914,-12.52810287475586,-15.791519165039062,-16.868560791015625,-16.324481964111328,-17.86034393310547,-28.17742919921875,-25.62934112548828,-22.746673583984375,-21.06252670288086,-25.527069091796875,-23.749557495117188
4079,-16.088603973388672,-12.052337646484375,-16.039785385131836,-11.69887638092041,-16.868560791015625,-15.791519165039062,-16.530120849609375,-15.200526237487793,-29.10253143310547,-27.43573760986328,-23.351408004760742,-19.315139770507812,-26.51115608215332,-22.170244216918945
4080,-14.621551513671875,-12.93740463256836,-13.898944854736328,-12.58831787109375,-15.791519165039062,-16.868560791015625,-15.200526237487793,-16.530120849609375,-28.17742919921875,-25.650413513183594,-22.746673583984375,-21.06252670288086,-23.686506271362305,-22.375877380371094
4081,-17.92841148376465,-12.337388038635254,-12.818147659301758,-9.683618545532227,-16.072248458862305,-14.50548267364502,-14.589910507202148,-12.757296562194824,-27.450687408447266,-25.15793800354004,-29.033329010009766,-23.442302703857422,-30.620983123779297,-27.4864559173584
4082,-13.960185050964355,-13.830971717834473,-12.582859992980957,-10.677042961120605,-14.50548267364502,-16.072248458862305,-12.757296562194824,-14.589910507202148,-26.976911544799805,-24.307283401489258,-26.300743103027344,-26.171531677246094,-31.015357971191406,-29.109542846679688
4083,-17.92841148376465,-12.337388038635254,-20.93075942993164,-13.871460914611816,-16.072248458862305,-14.50548267364502,-19.095359802246094,-16.797760009765625,-27.450687408447266,-27.47000503540039,-29.033329010009766,-23.442302703857422,-34.25792694091797,-27.198631286621094
4084,-13.960185050964355,-13.830971717834473,-16.38655662536621,-14.917969703674316,-14.50548267364502,-16.072248458862305,-16.797760009765625,-19.095359802246094,-26.976911544799805,-26.956222534179688,-26.300743103027344,-26.171531677246094,-30.442447662353516,-28.973857879638672
4085,-17.92841148376465,-12.337388038635254,-16.435251235961914,-12.210441589355469,-16.072248458862305,-14.50548267364502,-17.86034393310547,-16.324481964111328,-27.450687408447266,-26.677574157714844,-29.033329010009766,-23.442302703857422,-27.253822326660156,-23.029014587402344
4086,-13.960185050964355,-13.830971717834473,-14.305612564086914,-12.52810287475586,-14.50548267364502,-16.072248458862305,-16.324481964111328,-17.86034393310547,-26.976911544799805,-25.62934112548828,-26.300743103027344,-26.171531677246094,-25.527069091796875,-23.749557495117188
4087,-17.92841148376465,-12.337388038635254,-16.039785385131836,-11.69887638092041,-16.072248458862305,-14.50548267364502,-16.530120849609375,-15.200526237487793,-27.450687408447266,-27.43573760986328,-29.033329010009766,-23.442302703857422,-26.51115608215332,-22.170244216918945
4088,-13.960185050964355,-13.830971717834473,-13.898944854736328,-12.58831787109375,-14.50548267364502,-16.072248458862305,-15.200526237487793,-16.530120849609375,-26.976911544799805,-25.650413513183594,-26.300743103027344,-26.171531677246094,-23.686506271362305,-22.375877380371094
4089,-17.34005355834961,-11.915579795837402,-12.818147659301758,-9.683618545532227,-17.583148956298828,-15.03333854675293,-14.589910507202148,-12.757296562194824,-28.539459228515625,-25.15793800354004,-25.255290985107422,-19.830814361572266,-30.620983123779297,-27.4864559173584
4090,-13.466121673583984,-12.71792221069336,-12.582859992980957,-10.677042961120605,-15.03333854675293,-17.583148956298828,-12.757296562194824,-14.589910507202148,-27.821792602539062,-24.307283401489258,-21.91136360168457,-21.163164138793945,-31.015357971191406,-29.109542846679688
4091,-17.34005355834961,-11.915579795837402,-20.93075942993164,-13.871460914611816,-17.583148956298828,-15.03333854675293,-19.095359802246094,-16.797760009765625,-28.539459228515625,-27.47000503540039,-25.255290985107422,-19.830814361572266,-34.25792694091797,-27.198631286621094
4092,-13.466121673583984,-12.71792221069336,-16.38655662536621,-14.917969703674316,-15.03333854675293,-17.583148956298828,-16.797760009765625,-19.095359802246094,-27.821792602539062,-26.956222534179688,-21.91136360168457,-21.163164138793945,-30.442447662353516,-28.973857879638672
4093,-17.34005355834961,-11.915579795837402,-16.435251235961914,-12.210441589355469,-17.583148956298828,-15.03333854675293,-17.86034393310547,-16.324481964111328,-28.539459228515625,-26.677574157714844,-25.255290985107422,-19.830814361572266,-27.253822326660156,-23.029014587402344
4094,-13.466121673583984,-12.71792221069336,-14.305612564086914,-12.52810287475586,-15.03333854675293,-17.583148956298828,-16.324481964111328,-17.86034393310547,-27.821792602539062,-25.62934112548828,-21.91136360168457,-21.163164138793945,-25.527069091796875,-23.749557495117188
4095,-17.34005355834961,-11.915579795837402,-16.039785385131836,-11.69887638092041,-17.583148956298828,-15.03333854675293,-16.530120849609375,-15.200526237487793,-28.539459228515625,-27.43573760986328,-25.255290985107422,-19.830814361572266,-26.51115608215332,-22.170244216918945
4096,-13.466121673583984,-12.71792221069336,-13.898944854736328,-12.58831787109375,-15.03333854675293,-17.583148956298828,-15.200526237487793,-16.530120849609375,-27.821792602539062,-25.650413513183594,-21.91136360168457,-21.163164138793945,-23.686506271362305,-22.375877380371094
