idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
41,-25.176307678222656,-25.405742645263672,-25.717315673828125,-26.958328247070312,-13.841279983520508,-16.623031616210938,-12.54122543334961,-14.49857234954834,-22.310081481933594,-24.807353973388672,-36.91127014160156,-37.140708923339844,-50.91193771362305,-52.15294647216797
42,-26.57956886291504,-27.155344009399414,-27.391504287719727,-25.321208953857422,-16.623031616210938,-13.841279983520508,-14.49857234954834,-12.54122543334961,-23.993453979492188,-23.31146812438965,-37.61431884765625,-38.190093994140625,-54.29325866699219,-52.22296142578125
43,-25.176307678222656,-25.405742645263672,-30.583887100219727,-31.82501220703125,-13.841279983520508,-16.623031616210938,-19.531856536865234,-22.857559204101562,-22.310081481933594,-24.950532913208008,-36.91127014160156,-37.140708923339844,-57.31172561645508,-58.552852630615234
44,-26.57956886291504,-27.155344009399414,-32.15007781982422,-31.90054702758789,-16.623031616210938,-13.841279983520508,-22.857559204101562,-19.531856536865234,-23.993453979492188,-23.383350372314453,-37.61431884765625,-38.190093994140625,-58.399810791015625,-58.15027618408203
45,-25.176307678222656,-25.405742645263672,-33.10530090332031,-34.00941467285156,-13.841279983520508,-16.623031616210938,-16.47258949279785,-18.4287166595459,-22.310081481933594,-29.0681095123291,-36.91127014160156,-37.140708923339844,-50.71010971069336,-51.61422348022461
46,-26.57956886291504,-27.155344009399414,-36.73107147216797,-36.25343704223633,-16.623031616210938,-13.841279983520508,-18.4287166595459,-16.47258949279785,-23.993453979492188,-29.20448875427246,-37.61431884765625,-38.190093994140625,-54.76231002807617,-54.28467559814453
47,-25.176307678222656,-25.405742645263672,-34.978572845458984,-35.22802734375,-13.841279983520508,-16.623031616210938,-16.0654296875,-18.724031448364258,-22.310081481933594,-30.474720001220703,-36.91127014160156,-37.140708923339844,-45.682395935058594,-45.931846618652344
48,-26.57956886291504,-27.155344009399414,-38.87236785888672,-38.76603317260742,-16.623031616210938,-13.841279983520508,-18.724031448364258,-16.0654296875,-23.993453979492188,-31.585691452026367,-37.61431884765625,-38.190093994140625,-48.47331237792969,-48.366981506347656
49,-26.388351440429688,-27.367130279541016,-25.717315673828125,-26.958328247070312,-17.21605110168457,-18.830711364746094,-12.54122543334961,-14.49857234954834,-25.637104034423828,-24.807353973388672,-48.81084060668945,-49.78962326049805,-50.91193771362305,-52.15294647216797
50,-28.842384338378906,-26.793119430541992,-27.391504287719727,-25.321208953857422,-18.830711364746094,-17.21605110168457,-14.49857234954834,-12.54122543334961,-25.10261344909668,-23.31146812438965,-49.4229736328125,-47.37370681762695,-54.29325866699219,-52.22296142578125
