idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
928,-23.492778778076172,-28.60490608215332,-24.185405731201172,-28.242687225341797,-15.725166320800781,-17.76728057861328,-14.85543155670166,-14.80837631225586,-15.359307289123535,-17.604337692260742,-36.86922073364258,-41.981346130371094,-44.609832763671875,-48.667118072509766
929,-17.71068572998047,-15.92591667175293,-16.179168701171875,-15.817294120788574,-17.314697265625,-17.6370849609375,-12.069602966308594,-12.266743659973145,-17.6978816986084,-14.406885147094727,-30.653797149658203,-28.869028091430664,-39.02656555175781,-38.66469192504883
930,-16.306053161621094,-17.163158416748047,-15.403833389282227,-15.390460968017578,-17.6370849609375,-17.314697265625,-12.266743659973145,-12.069602966308594,-17.994548797607422,-14.890312194824219,-31.247385025024414,-32.104488372802734,-39.10737609863281,-39.0940055847168
931,-17.71068572998047,-15.92591667175293,-25.149829864501953,-25.912038803100586,-17.314697265625,-17.6370849609375,-16.812381744384766,-17.34564208984375,-17.6978816986084,-21.706974029541016,-30.653797149658203,-28.869028091430664,-45.78065490722656,-46.54286193847656
932,-16.306053161621094,-17.163158416748047,-24.815853118896484,-24.682331085205078,-17.6370849609375,-17.314697265625,-17.34564208984375,-16.812381744384766,-17.994548797607422,-22.35633087158203,-31.247385025024414,-32.104488372802734,-44.68505096435547,-44.5515251159668
933,-17.71068572998047,-15.92591667175293,-26.01243782043457,-25.264450073242188,-17.314697265625,-17.6370849609375,-16.988269805908203,-17.191387176513672,-17.6978816986084,-20.661359786987305,-30.653797149658203,-28.869028091430664,-43.35289001464844,-42.60490417480469
934,-16.306053161621094,-17.163158416748047,-24.77783203125,-25.35375213623047,-17.6370849609375,-17.314697265625,-17.191387176513672,-16.988269805908203,-17.994548797607422,-21.591964721679688,-31.247385025024414,-32.104488372802734,-42.025089263916016,-42.60100555419922
935,-17.71068572998047,-15.92591667175293,-25.253751754760742,-25.19628143310547,-17.314697265625,-17.6370849609375,-14.80837631225586,-14.85543155670166,-17.6978816986084,-19.108238220214844,-30.653797149658203,-28.869028091430664,-41.31294631958008,-41.25547409057617
936,-16.306053161621094,-17.163158416748047,-24.40878677368164,-24.629409790039062,-17.6370849609375,-17.314697265625,-14.85543155670166,-14.80837631225586,-17.994548797607422,-20.391403198242188,-31.247385025024414,-32.104488372802734,-41.365196228027344,-41.5858154296875
937,-23.957204818725586,-25.471229553222656,-16.179168701171875,-15.817294120788574,-15.367469787597656,-16.287452697753906,-12.069602966308594,-12.266743659973145,-20.43431282043457,-14.406885147094727,-38.27699279785156,-39.791019439697266,-39.02656555175781,-38.66469192504883
938,-24.29149055480957,-23.275253295898438,-15.403833389282227,-15.390460968017578,-16.287452697753906,-15.367469787597656,-12.266743659973145,-12.069602966308594,-20.68584632873535,-14.890312194824219,-37.80186462402344,-36.78562927246094,-39.10737609863281,-39.0940055847168
939,-23.957204818725586,-25.471229553222656,-25.149829864501953,-25.912038803100586,-15.367469787597656,-16.287452697753906,-16.812381744384766,-17.34564208984375,-20.43431282043457,-21.706974029541016,-38.27699279785156,-39.791019439697266,-45.78065490722656,-46.54286193847656
940,-24.29149055480957,-23.275253295898438,-24.815853118896484,-24.682331085205078,-16.287452697753906,-15.367469787597656,-17.34564208984375,-16.812381744384766,-20.68584632873535,-22.35633087158203,-37.80186462402344,-36.78562927246094,-44.68505096435547,-44.5515251159668
941,-23.957204818725586,-25.471229553222656,-26.01243782043457,-25.264450073242188,-15.367469787597656,-16.287452697753906,-16.988269805908203,-17.191387176513672,-20.43431282043457,-20.661359786987305,-38.27699279785156,-39.791019439697266,-43.35289001464844,-42.60490417480469
942,-24.29149055480957,-23.275253295898438,-24.77783203125,-25.35375213623047,-16.287452697753906,-15.367469787597656,-17.191387176513672,-16.988269805908203,-20.68584632873535,-21.591964721679688,-37.80186462402344,-36.78562927246094,-42.025089263916016,-42.60100555419922
943,-23.957204818725586,-25.471229553222656,-25.253751754760742,-25.19628143310547,-15.367469787597656,-16.287452697753906,-14.80837631225586,-14.85543155670166,-20.43431282043457,-19.108238220214844,-38.27699279785156,-39.791019439697266,-41.31294631958008,-41.25547409057617
944,-24.29149055480957,-23.275253295898438,-24.40878677368164,-24.629409790039062,-16.287452697753906,-15.367469787597656,-14.85543155670166,-14.80837631225586,-20.68584632873535,-20.391403198242188,-37.80186462402344,-36.78562927246094,-41.365196228027344,-41.5858154296875
945,-25.437103271484375,-23.619535446166992,-16.179168701171875,-15.817294120788574,-15.480497360229492,-15.197295188903809,-12.069602966308594,-12.266743659973145,-17.890472412109375,-14.406885147094727,-49.42325973510742,-47.605690002441406,-39.02656555175781,-38.66469192504883
946,-22.35604476928711,-23.07874298095703,-15.403833389282227,-15.390460968017578,-15.197295188903809,-15.480497360229492,-12.266743659973145,-12.069602966308594,-17.624645233154297,-14.890312194824219,-44.11772918701172,-44.840431213378906,-39.10737609863281,-39.0940055847168
947,-25.437103271484375,-23.619535446166992,-25.149829864501953,-25.912038803100586,-15.480497360229492,-15.197295188903809,-16.812381744384766,-17.34564208984375,-17.890472412109375,-21.706974029541016,-49.42325973510742,-47.605690002441406,-45.78065490722656,-46.54286193847656
948,-22.35604476928711,-23.07874298095703,-24.815853118896484,-24.682331085205078,-15.197295188903809,-15.480497360229492,-17.34564208984375,-16.812381744384766,-17.624645233154297,-22.35633087158203,-44.11772918701172,-44.840431213378906,-44.68505096435547,-44.5515251159668
949,-25.437103271484375,-23.619535446166992,-26.01243782043457,-25.264450073242188,-15.480497360229492,-15.197295188903809,-16.988269805908203,-17.191387176513672,-17.890472412109375,-20.661359786987305,-49.42325973510742,-47.605690002441406,-43.35289001464844,-42.60490417480469
950,-22.35604476928711,-23.07874298095703,-24.77783203125,-25.35375213623047,-15.197295188903809,-15.480497360229492,-17.191387176513672,-16.988269805908203,-17.624645233154297,-21.591964721679688,-44.11772918701172,-44.840431213378906,-42.025089263916016,-42.60100555419922
951,-25.437103271484375,-23.619535446166992,-25.253751754760742,-25.19628143310547,-15.480497360229492,-15.197295188903809,-14.80837631225586,-14.85543155670166,-17.890472412109375,-19.108238220214844,-49.42325973510742,-47.605690002441406,-41.31294631958008,-41.25547409057617
952,-22.35604476928711,-23.07874298095703,-24.40878677368164,-24.629409790039062,-15.197295188903809,-15.480497360229492,-14.85543155670166,-14.80837631225586,-17.624645233154297,-20.391403198242188,-44.11772918701172,-44.840431213378906,-41.365196228027344,-41.5858154296875
953,-25.455156326293945,-23.009578704833984,-16.179168701171875,-15.817294120788574,-17.76728057861328,-15.725166320800781,-12.069602966308594,-12.266743659973145,-16.83857536315918,-14.406885147094727,-39.52858352661133,-37.083003997802734,-39.02656555175781,-38.66469192504883
954,-22.69707679748535,-24.63290023803711,-15.403833389282227,-15.390460968017578,-15.725166320800781,-17.76728057861328,-12.266743659973145,-12.069602966308594,-16.344364166259766,-14.890312194824219,-38.242698669433594,-40.17852020263672,-39.10737609863281,-39.0940055847168
955,-25.455156326293945,-23.009578704833984,-25.149829864501953,-25.912038803100586,-17.76728057861328,-15.725166320800781,-16.812381744384766,-17.34564208984375,-16.83857536315918,-21.706974029541016,-39.52858352661133,-37.083003997802734,-45.78065490722656,-46.54286193847656
956,-22.69707679748535,-24.63290023803711,-24.815853118896484,-24.682331085205078,-15.725166320800781,-17.76728057861328,-17.34564208984375,-16.812381744384766,-16.344364166259766,-22.35633087158203,-38.242698669433594,-40.17852020263672,-44.68505096435547,-44.5515251159668
957,-25.455156326293945,-23.009578704833984,-26.01243782043457,-25.264450073242188,-17.76728057861328,-15.725166320800781,-16.988269805908203,-17.191387176513672,-16.83857536315918,-20.661359786987305,-39.52858352661133,-37.083003997802734,-43.35289001464844,-42.60490417480469
958,-22.69707679748535,-24.63290023803711,-24.77783203125,-25.35375213623047,-15.725166320800781,-17.76728057861328,-17.191387176513672,-16.988269805908203,-16.344364166259766,-21.591964721679688,-38.242698669433594,-40.17852020263672,-42.025089263916016,-42.60100555419922
959,-25.455156326293945,-23.009578704833984,-25.253751754760742,-25.19628143310547,-17.76728057861328,-15.725166320800781,-14.80837631225586,-14.85543155670166,-16.83857536315918,-19.108238220214844,-39.52858352661133,-37.083003997802734,-41.31294631958008,-41.25547409057617
