idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
52,-30.11983299255371,-26.735076904296875,-32.88128662109375,-30.7447566986084,-18.830711364746094,-17.21605110168457,-22.857559204101562,-19.531856536865234,-24.147686004638672,-22.781387329101562,-49.79290008544922,-46.40814208984375,-57.824462890625,-55.68793487548828
53,-27.94379425048828,-27.9495849609375,-34.50284957885742,-35.67070007324219,-17.21605110168457,-18.830711364746094,-16.47258758544922,-18.4287166595459,-24.151412963867188,-28.318336486816406,-50.259666442871094,-50.26545715332031,-51.921878814697266,-53.08972930908203
54,-30.11983299255371,-26.735076904296875,-36.77187728881836,-34.64931869506836,-18.830711364746094,-17.21605110168457,-18.4287166595459,-16.47258758544922,-24.147686004638672,-27.7814998626709,-49.79290008544922,-46.40814208984375,-55.290916442871094,-53.168357849121094
55,-27.94379425048828,-27.9495849609375,-36.134483337402344,-36.61576843261719,-17.21605110168457,-18.830711364746094,-16.0654296875,-18.724031448364258,-24.151412963867188,-30.535795211791992,-50.259666442871094,-50.26545715332031,-47.020111083984375,-47.50139236450195
56,-30.11983299255371,-26.735076904296875,-38.81549835205078,-36.91975021362305,-18.830711364746094,-17.21605110168457,-18.724031448364258,-16.0654296875,-24.147686004638672,-30.677059173583984,-49.79290008544922,-46.40814208984375,-47.200904846191406,-45.30515670776367
57,-27.253931045532227,-27.027755737304688,-26.993898391723633,-26.987810134887695,-17.134628295898438,-18.369556427001953,-12.54122543334961,-14.498573303222656,-21.221155166625977,-23.692890167236328,-45.572662353515625,-45.34648513793945,-53.23798370361328,-53.231895446777344
58,-29.460660934448242,-26.700855255126953,-28.00602912902832,-23.638540267944336,-18.369556427001953,-17.134628295898438,-14.498573303222656,-12.54122543334961,-20.14473533630371,-22.002336502075195,-46.08073043823242,-43.3209228515625,-53.677635192871094,-49.31014633178711
59,-27.253931045532227,-27.027755737304688,-30.72907257080078,-32.474327087402344,-17.134628295898438,-18.369556427001953,-19.531856536865234,-22.857559204101562,-21.221155166625977,-23.217683792114258,-45.572662353515625,-45.34648513793945,-58.31731414794922,-60.06256866455078
60,-29.460660934448242,-26.700855255126953,-32.88128662109375,-30.7447566986084,-18.369556427001953,-17.134628295898438,-22.857559204101562,-19.531856536865234,-20.14473533630371,-22.781387329101562,-46.08073043823242,-43.3209228515625,-57.824462890625,-55.68793487548828
61,-27.253931045532227,-27.027755737304688,-34.50284957885742,-35.67070007324219,-17.134628295898438,-18.369556427001953,-16.47258758544922,-18.4287166595459,-21.221155166625977,-28.318336486816406,-45.572662353515625,-45.34648513793945,-51.921878814697266,-53.08972930908203
62,-29.460660934448242,-26.700855255126953,-36.77187728881836,-34.64931869506836,-18.369556427001953,-17.134628295898438,-18.4287166595459,-16.47258758544922,-20.14473533630371,-27.7814998626709,-46.08073043823242,-43.3209228515625,-55.290916442871094,-53.168357849121094
63,-27.253931045532227,-27.027755737304688,-36.134483337402344,-36.61576843261719,-17.134628295898438,-18.369556427001953,-16.0654296875,-18.724031448364258,-21.221155166625977,-30.535795211791992,-45.572662353515625,-45.34648513793945,-47.020111083984375,-47.50139236450195
64,-29.460660934448242,-26.700855255126953,-38.81549835205078,-36.91975021362305,-18.369556427001953,-17.134628295898438,-18.724031448364258,-16.0654296875,-20.14473533630371,-30.677059173583984,-46.08073043823242,-43.3209228515625,-47.200904846191406,-45.30515670776367
