idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2
3236,-4.2910237312316895,-3.532193183898926,-3.1937832832336426,-2.5210626125335693,-3.2679293155670166,-2.705456018447876,-3.4029672145843506,-2.87154221534729
3237,-4.370495319366455,-4.217672348022461,-5.798063278198242,-5.9467082023620605,-2.705456018447876,-3.2679293155670166,-4.132187843322754,-4.687488555908203
3238,-4.2910237312316895,-3.532193183898926,-6.3097028732299805,-5.17192268371582,-3.2679293155670166,-2.705456018447876,-4.687488555908203,-4.132187843322754
3239,-4.370495319366455,-4.217672348022461,-5.6464738845825195,-5.603610038757324,-2.705456018447876,-3.2679293155670166,-4.04958963394165,-4.635274887084961
3240,-4.2910237312316895,-3.532193183898926,-5.7715864181518555,-4.812116622924805,-3.2679293155670166,-2.705456018447876,-4.635274887084961,-4.04958963394165
3241,-3.1769168376922607,-3.1619701385498047,-3.452564239501953,-3.424241304397583,-4.201944828033447,-4.26505708694458,-2.87154221534729,-3.026031970977783
3242,-4.34918212890625,-3.1946446895599365,-3.7678260803222656,-2.780941963195801,-4.26505708694458,-4.201944828033447,-3.026031970977783,-2.87154221534729
3243,-3.1769168376922607,-3.1619701385498047,-6.2019171714782715,-6.204102516174316,-4.201944828033447,-4.26505708694458,-4.132187843322754,-4.2709150314331055
3244,-4.34918212890625,-3.1946446895599365,-6.654664039611816,-5.751142501831055,-4.26505708694458,-4.201944828033447,-4.2709150314331055,-4.132187843322754
3245,-3.1769168376922607,-3.1619701385498047,-5.75710916519165,-5.768245697021484,-4.201944828033447,-4.26505708694458,-4.04958963394165,-4.408125877380371
3246,-4.34918212890625,-3.1946446895599365,-5.862290382385254,-4.822879791259766,-4.26505708694458,-4.201944828033447,-4.408125877380371,-4.04958963394165
3247,-6.107101917266846,-5.888990879058838,-3.452564239501953,-3.424241304397583,-3.631437301635742,-3.605996608734131,-2.87154221534729,-3.026031970977783
3248,-6.068131446838379,-4.842527389526367,-3.7678260803222656,-2.780941963195801,-3.605996608734131,-3.631437301635742,-3.026031970977783,-2.87154221534729
3249,-6.10711669921875,-5.88899040222168,-6.2019124031066895,-6.204102039337158,-3.631437301635742,-3.605996608734131,-4.132187843322754,-4.2709150314331055
3250,-6.068124771118164,-4.84251594543457,-6.654661655426025,-5.751138687133789,-3.605996608734131,-3.631437301635742,-4.2709150314331055,-4.132187843322754
3251,-6.10711669921875,-5.88899040222168,-5.757108688354492,-5.768246650695801,-3.631437301635742,-3.605996608734131,-4.04958963394165,-4.408125877380371
3252,-6.068124771118164,-4.84251594543457,-5.862283229827881,-4.822873115539551,-3.605996608734131,-3.631437301635742,-4.408125877380371,-4.04958963394165
3253,-4.505843162536621,-4.499506950378418,-3.4525625705718994,-3.42423677444458,-2.705456018447876,-2.9162235260009766,-2.87154221534729,-3.026031970977783
3254,-4.507081985473633,-3.5927634239196777,-3.7678310871124268,-2.7809393405914307,-2.9162235260009766,-2.705456018447876,-3.026031970977783,-2.87154221534729
3255,-4.505843162536621,-4.499506950378418,-6.2019124031066895,-6.204102039337158,-2.705456018447876,-2.9162235260009766,-4.132187843322754,-4.2709150314331055
3256,-4.507081985473633,-3.5927634239196777,-6.654661655426025,-5.751138687133789,-2.9162235260009766,-2.705456018447876,-4.2709150314331055,-4.132187843322754
3257,-4.505843162536621,-4.499506950378418,-5.757108688354492,-5.768246650695801,-2.705456018447876,-2.9162235260009766,-4.04958963394165,-4.408125877380371
3258,-4.507081985473633,-3.5927634239196777,-5.862283229827881,-4.822873115539551,-2.9162235260009766,-2.705456018447876,-4.408125877380371,-4.04958963394165
3259,-3.7630419731140137,-3.727147340774536,-3.439521551132202,-3.345320701599121,-4.409271240234375,-4.553300857543945,-3.0666861534118652,-3.200258731842041
3260,-4.212802886962891,-3.179135799407959,-3.2573907375335693,-2.5037901401519775,-4.553300857543945,-4.409271240234375,-3.200258731842041,-3.0666861534118652
3261,-3.7630419731140137,-3.727147340774536,-6.43891716003418,-6.386242866516113,-4.409271240234375,-4.553300857543945,-4.3364105224609375,-4.452452659606934
3262,-4.212802886962891,-3.179135799407959,-6.033181190490723,-5.573412895202637,-4.553300857543945,-4.409271240234375,-4.452452659606934,-4.3364105224609375
3263,-3.7630419731140137,-3.727147340774536,-6.173384189605713,-5.708664894104004,-4.409271240234375,-4.553300857543945,-4.2764177322387695,-4.63140344619751
3264,-4.212802886962891,-3.179135799407959,-5.367047309875488,-5.0828142166137695,-4.553300857543945,-4.409271240234375,-4.63140344619751,-4.2764177322387695
3265,-6.655773639678955,-6.84880256652832,-3.439521551132202,-3.345320701599121,-4.071863174438477,-4.045335292816162,-3.0666861534118652,-3.200258731842041
3266,-6.6511335372924805,-5.904806137084961,-3.2573907375335693,-2.5037901401519775,-4.045335292816162,-4.071863174438477,-3.200258731842041,-3.0666861534118652
3267,-6.655773639678955,-6.84880256652832,-6.43891716003418,-6.386242866516113,-4.071863174438477,-4.045335292816162,-4.3364105224609375,-4.452452659606934
3268,-6.6511335372924805,-5.904806137084961,-6.033181190490723,-5.573412895202637,-4.045335292816162,-4.071863174438477,-4.452452659606934,-4.3364105224609375
3269,-6.655773639678955,-6.84880256652832,-6.173384189605713,-5.708664894104004,-4.071863174438477,-4.045335292816162,-4.2764177322387695,-4.63140344619751
3270,-6.6511335372924805,-5.904806137084961,-5.367047309875488,-5.0828142166137695,-4.045335292816162,-4.071863174438477,-4.63140344619751,-4.2764177322387695
3271,-5.049777984619141,-4.896308898925781,-3.439521551132202,-3.345320701599121,-2.9296844005584717,-3.1533093452453613,-3.0666861534118652,-3.200258731842041
3272,-4.857039451599121,-4.170358180999756,-3.2573907375335693,-2.5037901401519775,-3.1533093452453613,-2.9296844005584717,-3.200258731842041,-3.0666861534118652
3273,-5.049777984619141,-4.896308898925781,-6.43891716003418,-6.386242866516113,-2.9296844005584717,-3.1533093452453613,-4.3364105224609375,-4.452452659606934
3274,-4.857039451599121,-4.170358180999756,-6.033181190490723,-5.573412895202637,-3.1533093452453613,-2.9296844005584717,-4.452452659606934,-4.3364105224609375
3275,-5.049777984619141,-4.896308898925781,-6.173384189605713,-5.708664894104004,-2.9296844005584717,-3.1533093452453613,-4.2764177322387695,-4.63140344619751
3276,-4.857039451599121,-4.170358180999756,-5.367047309875488,-5.0828142166137695,-3.1533093452453613,-2.9296844005584717,-4.63140344619751,-4.2764177322387695
3277,-3.3705427646636963,-3.1449947357177734,-3.3663828372955322,-3.1673495769500732,-4.201944828033447,-4.26505708694458,-2.87154221534729,-3.026031970977783
3278,-3.8816561698913574,-2.836606025695801,-3.777496337890625,-2.8703196048736572,-4.26505708694458,-4.201944828033447,-3.026031970977783,-2.87154221534729
3279,-3.3705427646636963,-3.1449947357177734,-6.074627876281738,-5.767914772033691,-4.201944828033447,-4.26505708694458,-4.132187843322754,-4.2709150314331055
3280,-3.8816561698913574,-2.836606025695801,-6.312572956085205,-5.47934627532959,-4.26505708694458,-4.201944828033447,-4.2709150314331055,-4.132187843322754
3281,-3.370553731918335,-3.1450023651123047,-5.333621978759766,-5.044997215270996,-4.201944828033447,-4.26505708694458,-4.04958963394165,-4.408125877380371
3282,-3.881681442260742,-2.836618185043335,-5.566289901733398,-4.8183393478393555,-4.26505708694458,-4.201944828033447,-4.408125877380371,-4.04958963394165
3283,-5.2433648109436035,-4.794773578643799,-3.3664016723632812,-3.1673808097839355,-3.631437301635742,-3.605996608734131,-2.87154221534729,-3.026031970977783
3284,-5.627712249755859,-4.130889415740967,-3.7775344848632812,-2.8703389167785645,-3.605996608734131,-3.631437301635742,-3.026031970977783,-2.87154221534729
3285,-5.2433648109436035,-4.794773578643799,-6.074621200561523,-5.767902851104736,-3.631437301635742,-3.605996608734131,-4.132187843322754,-4.2709150314331055
3286,-5.627712249755859,-4.130889415740967,-6.3125762939453125,-5.4793548583984375,-3.605996608734131,-3.631437301635742,-4.2709150314331055,-4.132187843322754
3287,-5.2433648109436035,-4.794773578643799,-5.333621978759766,-5.044997215270996,-3.631437301635742,-3.605996608734131,-4.04958963394165,-4.408125877380371
3288,-5.627712249755859,-4.130889415740967,-5.566289901733398,-4.8183393478393555,-3.605996608734131,-3.631437301635742,-4.408125877380371,-4.04958963394165
3289,-4.062427997589111,-3.5763838291168213,-3.3664016723632812,-3.1673808097839355,-2.705456018447876,-2.9162235260009766,-2.87154221534729,-3.026031970977783
3290,-3.7431137561798096,-3.1321277618408203,-3.7775344848632812,-2.8703389167785645,-2.9162235260009766,-2.705456018447876,-3.026031970977783,-2.87154221534729
3291,-4.062427997589111,-3.5763838291168213,-6.074621200561523,-5.767902851104736,-2.705456018447876,-2.9162235260009766,-4.132187843322754,-4.2709150314331055
3292,-3.7431137561798096,-3.1321277618408203,-6.3125762939453125,-5.4793548583984375,-2.9162235260009766,-2.705456018447876,-4.2709150314331055,-4.132187843322754
3293,-4.062427997589111,-3.5763838291168213,-5.333621978759766,-5.044997215270996,-2.705456018447876,-2.9162235260009766,-4.04958963394165,-4.408125877380371
3294,-3.7431137561798096,-3.1321277618408203,-5.566289901733398,-4.8183393478393555,-2.9162235260009766,-2.705456018447876,-4.408125877380371,-4.04958963394165
3295,-3.274639844894409,-3.1934847831726074,-3.151945114135742,-3.1723833084106445,-4.409271240234375,-4.553300857543945,-3.0666861534118652,-3.200258731842041
3296,-3.3794562816619873,-2.8745381832122803,-3.5224547386169434,-3.103818655014038,-4.553300857543945,-4.409271240234375,-3.200258731842041,-3.0666861534118652
