idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7339,-5.77437686920166,-5.866438865661621,-6.455150127410889,-6.573225021362305,-3.657630205154419,-4.140142440795898,-4.777204990386963,-5.420032024383545,-6.742818355560303,-5.445152282714844,-4.090299129486084,-4.131215572357178,-4.794602870941162,-4.841832637786865
7340,-5.937699317932129,-5.84964656829834,-6.603466987609863,-5.852506160736084,-4.140142440795898,-3.657630205154419,-5.420032024383545,-4.777204990386963,-6.519443035125732,-5.190980911254883,-4.067538261413574,-4.0284037590026855,-4.84725284576416,-4.546868324279785
7341,-5.77437686920166,-5.866438865661621,-6.0143938064575195,-5.884704113006592,-3.657630205154419,-4.140142440795898,-4.104343414306641,-4.835355758666992,-6.742818355560303,-5.500338554382324,-4.090299129486084,-4.131215572357178,-5.8234782218933105,-5.7493696212768555
7342,-5.937699317932129,-5.84964656829834,-6.183488368988037,-5.7250566482543945,-4.140142440795898,-3.657630205154419,-4.835355758666992,-4.104343414306641,-6.519443035125732,-5.296450614929199,-4.067538261413574,-4.0284037590026855,-5.9405107498168945,-5.678549289703369
7343,-5.77437686920166,-5.866438865661621,-5.2788519859313965,-5.054751396179199,-3.657630205154419,-4.140142440795898,-4.574439525604248,-5.432354927062988,-6.742818355560303,-5.073598861694336,-4.090299129486084,-4.131215572357178,-5.895479202270508,-5.7460784912109375
7344,-5.937699317932129,-5.84964656829834,-5.529932022094727,-4.967802047729492,-4.140142440795898,-3.657630205154419,-5.432354927062988,-4.574439525604248,-6.519443035125732,-4.984832763671875,-4.067538261413574,-4.0284037590026855,-6.034503936767578,-5.659750938415527
7345,-6.040280342102051,-5.763370990753174,-4.147995948791504,-4.032007217407227,-3.8166885375976562,-4.188877105712891,-3.5898241996765137,-3.7512741088867188,-5.700584411621094,-3.978073835372925,-5.770641326904297,-5.6321868896484375,-5.428657054901123,-5.362378120422363
7346,-6.534283638000488,-6.154009819030762,-4.504734516143799,-3.7555971145629883,-4.188877105712891,-3.8166885375976562,-3.7512741088867188,-3.5898241996765137,-5.762554168701172,-3.8769586086273193,-5.9961771965026855,-5.8060407638549805,-5.647305488586426,-5.219226360321045
7347,-6.040280342102051,-5.763370990753174,-6.455150127410889,-6.573225021362305,-3.8166885375976562,-4.188877105712891,-4.777204990386963,-5.420032024383545,-5.700584411621094,-5.445152282714844,-5.770641326904297,-5.6321868896484375,-4.794602870941162,-4.841832637786865
7348,-6.534283638000488,-6.154009819030762,-6.603466987609863,-5.852506160736084,-4.188877105712891,-3.8166885375976562,-5.420032024383545,-4.777204990386963,-5.762554168701172,-5.190980911254883,-5.9961771965026855,-5.8060407638549805,-4.84725284576416,-4.546868324279785
7349,-6.040280342102051,-5.763370990753174,-6.0143938064575195,-5.884704113006592,-3.8166885375976562,-4.188877105712891,-4.104343414306641,-4.835355758666992,-5.700584411621094,-5.500338554382324,-5.770641326904297,-5.6321868896484375,-5.8234782218933105,-5.7493696212768555
7350,-6.534283638000488,-6.154009819030762,-6.183488368988037,-5.7250566482543945,-4.188877105712891,-3.8166885375976562,-4.835355758666992,-4.104343414306641,-5.762554168701172,-5.296450614929199,-5.9961771965026855,-5.8060407638549805,-5.9405107498168945,-5.678549289703369
7351,-6.040280342102051,-5.763370990753174,-5.2788519859313965,-5.054751396179199,-3.8166885375976562,-4.188877105712891,-4.574439525604248,-5.432354927062988,-5.700584411621094,-5.073598861694336,-5.770641326904297,-5.6321868896484375,-5.895479202270508,-5.7460784912109375
7352,-6.534283638000488,-6.154009819030762,-5.529932022094727,-4.967802047729492,-4.188877105712891,-3.8166885375976562,-5.432354927062988,-4.574439525604248,-5.762554168701172,-4.984832763671875,-5.9961771965026855,-5.8060407638549805,-6.034503936767578,-5.659750938415527
7353,-6.119856834411621,-5.904480457305908,-4.147995948791504,-4.032007217407227,-3.966897964477539,-4.409171104431152,-3.5898241996765137,-3.7512741088867188,-5.618741512298584,-3.978073835372925,-4.3721747398376465,-4.286024570465088,-5.428657054901123,-5.362378120422363
7354,-6.334948539733887,-6.129424095153809,-4.504734516143799,-3.7555971145629883,-4.409171104431152,-3.966897964477539,-3.7512741088867188,-3.5898241996765137,-5.512951850891113,-3.8769586086273193,-4.4060869216918945,-4.323876857757568,-5.647305488586426,-5.219226360321045
7355,-6.119856834411621,-5.904480457305908,-6.455150127410889,-6.573225021362305,-3.966897964477539,-4.409171104431152,-4.777204990386963,-5.420032024383545,-5.618741512298584,-5.445152282714844,-4.3721747398376465,-4.286024570465088,-4.794602870941162,-4.841832637786865
7356,-6.334948539733887,-6.129424095153809,-6.603466987609863,-5.852506160736084,-4.409171104431152,-3.966897964477539,-5.420032024383545,-4.777204990386963,-5.512951850891113,-5.190980911254883,-4.4060869216918945,-4.323876857757568,-4.84725284576416,-4.546868324279785
7357,-6.119856834411621,-5.904480457305908,-6.0143938064575195,-5.884704113006592,-3.966897964477539,-4.409171104431152,-4.104343414306641,-4.835355758666992,-5.618741512298584,-5.500338554382324,-4.3721747398376465,-4.286024570465088,-5.8234782218933105,-5.7493696212768555
7358,-6.334948539733887,-6.129424095153809,-6.183488368988037,-5.7250566482543945,-4.409171104431152,-3.966897964477539,-4.835355758666992,-4.104343414306641,-5.512951850891113,-5.296450614929199,-4.4060869216918945,-4.323876857757568,-5.9405107498168945,-5.678549289703369
7359,-6.119856834411621,-5.904480457305908,-5.2788519859313965,-5.054751396179199,-3.966897964477539,-4.409171104431152,-4.574439525604248,-5.432354927062988,-5.618741512298584,-5.073598861694336,-4.3721747398376465,-4.286024570465088,-5.895479202270508,-5.7460784912109375
7360,-6.334948539733887,-6.129424095153809,-5.529932022094727,-4.967802047729492,-4.409171104431152,-3.966897964477539,-5.432354927062988,-4.574439525604248,-5.512951850891113,-4.984832763671875,-4.4060869216918945,-4.323876857757568,-6.034503936767578,-5.659750938415527
7361,-4.500875473022461,-3.6856462955474854,-3.980006456375122,-3.5239312648773193,-4.1721601486206055,-3.9994139671325684,-3.5898241996765137,-2.826791286468506,-4.341238021850586,-4.0649213790893555,-5.5706987380981445,-5.027213096618652,-5.329943656921387,-5.069329261779785
7362,-4.318093299865723,-4.088043212890625,-3.767271041870117,-3.5205721855163574,-3.9994139671325684,-4.1721601486206055,-2.826791286468506,-3.5898241996765137,-4.458992958068848,-4.110844135284424,-5.43410062789917,-5.280734539031982,-5.2423014640808105,-5.1013312339782715
7363,-4.500875473022461,-3.6856462955474854,-6.4406585693359375,-5.704631805419922,-4.1721601486206055,-3.9994139671325684,-4.777204990386963,-4.170795440673828,-4.341238021850586,-5.831910610198975,-5.5706987380981445,-5.027213096618652,-5.052137851715088,-4.757727146148682
7364,-4.318093299865723,-4.088043212890625,-5.799177646636963,-6.073498725891113,-3.9994139671325684,-4.1721601486206055,-4.170795440673828,-4.777204990386963,-4.458992958068848,-5.604869365692139,-5.43410062789917,-5.280734539031982,-4.807438373565674,-4.9171671867370605
7365,-4.500875473022461,-3.6856462955474854,-6.243680953979492,-5.521317958831787,-4.1721601486206055,-3.9994139671325684,-4.104343414306641,-3.8500876426696777,-4.341238021850586,-5.765617370605469,-5.5706987380981445,-5.027213096618652,-6.28413724899292,-5.871358871459961
7366,-4.318093299865723,-4.088043212890625,-5.771352767944336,-5.869778633117676,-3.9994139671325684,-4.1721601486206055,-3.8500876426696777,-4.104343414306641,-4.458992958068848,-5.580993175506592,-5.43410062789917,-5.280734539031982,-6.069921493530273,-6.126165390014648
7367,-4.500875473022461,-3.6856462955474854,-5.2593560218811035,-4.667909622192383,-4.1721601486206055,-3.9994139671325684,-4.574439525604248,-4.309164524078369,-4.341238021850586,-5.428873538970947,-5.5706987380981445,-5.027213096618652,-6.242403984069824,-5.848106384277344
7368,-4.318093299865723,-4.088043212890625,-4.98946475982666,-4.826481342315674,-3.9994139671325684,-4.1721601486206055,-4.309164524078369,-4.574439525604248,-4.458992958068848,-5.220567226409912,-5.43410062789917,-5.280734539031982,-5.974740028381348,-5.866084575653076
7369,-5.580157279968262,-4.913456916809082,-3.980006456375122,-3.5239312648773193,-3.657630205154419,-3.2632083892822266,-3.5898241996765137,-2.826791286468506,-6.473728179931641,-4.0649213790893555,-4.297972679138184,-4.001661777496338,-5.329943656921387,-5.069329261779785
7370,-5.4759521484375,-5.684548377990723,-3.767271041870117,-3.5205721855163574,-3.2632083892822266,-3.657630205154419,-2.826791286468506,-3.5898241996765137,-6.275518894195557,-4.110844135284424,-4.261654376983643,-4.354363918304443,-5.2423014640808105,-5.1013312339782715
7371,-5.580157279968262,-4.913456916809082,-6.4406585693359375,-5.704631805419922,-3.657630205154419,-3.2632083892822266,-4.777204990386963,-4.170795440673828,-6.473728179931641,-5.831910610198975,-4.297972679138184,-4.001661777496338,-5.052137851715088,-4.757727146148682
7372,-5.4759521484375,-5.684548377990723,-5.799177646636963,-6.073498725891113,-3.2632083892822266,-3.657630205154419,-4.170795440673828,-4.777204990386963,-6.275518894195557,-5.604869365692139,-4.261654376983643,-4.354363918304443,-4.807438373565674,-4.9171671867370605
7373,-5.580157279968262,-4.913456916809082,-6.243680953979492,-5.521317958831787,-3.657630205154419,-3.2632083892822266,-4.104343414306641,-3.8500876426696777,-6.473728179931641,-5.765617370605469,-4.297972679138184,-4.001661777496338,-6.28413724899292,-5.871358871459961
7374,-5.4759521484375,-5.684548377990723,-5.771352767944336,-5.869778633117676,-3.2632083892822266,-3.657630205154419,-3.8500876426696777,-4.104343414306641,-6.275518894195557,-5.580993175506592,-4.261654376983643,-4.354363918304443,-6.069921493530273,-6.126165390014648
