idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2
2275,-8.515317916870117,-8.250221252441406,-5.874837398529053,-4.18781852722168,-4.122060298919678,-3.9559571743011475,-3.944512367248535,-3.3935017585754395
2276,-7.780323505401611,-6.361917495727539,-4.228374481201172,-4.279419898986816,-3.9559571743011475,-4.122060298919678,-3.3935017585754395,-3.944512367248535
2277,-8.515317916870117,-8.250221252441406,-10.37559700012207,-8.105805397033691,-4.122060298919678,-3.9559571743011475,-4.779915809631348,-4.175847053527832
2278,-7.780323505401611,-6.361917495727539,-8.073909759521484,-8.514907836914062,-3.9559571743011475,-4.122060298919678,-4.175847053527832,-4.779915809631348
2279,-8.515317916870117,-8.250221252441406,-9.824697494506836,-8.146759033203125,-4.122060298919678,-3.9559571743011475,-4.682024955749512,-4.037530899047852
2280,-7.780323505401611,-6.361917495727539,-8.103723526000977,-7.982800006866455,-3.9559571743011475,-4.122060298919678,-4.037530899047852,-4.682024955749512
2281,-6.225610256195068,-5.492640495300293,-5.874837398529053,-4.18781852722168,-3.4097867012023926,-2.7955214977264404,-3.944512367248535,-3.3935017585754395
2282,-4.713603973388672,-4.788629531860352,-4.228374481201172,-4.279419898986816,-2.7955214977264404,-3.4097867012023926,-3.3935017585754395,-3.944512367248535
2283,-6.225610256195068,-5.492640495300293,-10.37559700012207,-8.105805397033691,-3.4097867012023926,-2.7955214977264404,-4.779915809631348,-4.175847053527832
2284,-4.713603973388672,-4.788629531860352,-8.073909759521484,-8.514907836914062,-2.7955214977264404,-3.4097867012023926,-4.175847053527832,-4.779915809631348
2285,-6.225610256195068,-5.492640495300293,-9.824697494506836,-8.146759033203125,-3.4097867012023926,-2.7955214977264404,-4.682024955749512,-4.037530899047852
2286,-4.713603973388672,-4.788629531860352,-8.103723526000977,-7.982800006866455,-2.7955214977264404,-3.4097867012023926,-4.037530899047852,-4.682024955749512
2287,-6.672754287719727,-6.983091831207275,-6.285077095031738,-6.294297695159912,-3.904353618621826,-3.2321786880493164,-3.944512367248535,-3.3935017585754395
2288,-6.9417314529418945,-6.852873802185059,-7.7753520011901855,-6.855157375335693,-3.2321786880493164,-3.904353618621826,-3.3935017585754395,-3.944512367248535
2289,-6.672746181488037,-6.983072280883789,-11.312081336975098,-11.353002548217773,-3.904353618621826,-3.2321786880493164,-4.779915809631348,-4.175847053527832
2290,-6.941716194152832,-6.852867126464844,-11.73151969909668,-11.395665168762207,-3.2321786880493164,-3.904353618621826,-4.175847053527832,-4.779915809631348
2291,-6.672746181488037,-6.983072280883789,-9.457815170288086,-10.009389877319336,-3.904353618621826,-3.2321786880493164,-4.682024955749512,-4.037530899047852
2292,-6.941716194152832,-6.852867126464844,-10.822406768798828,-10.26153564453125,-3.2321786880493164,-3.904353618621826,-4.037530899047852,-4.682024955749512
2293,-10.443410873413086,-10.363293647766113,-6.285104274749756,-6.294315338134766,-4.122060298919678,-3.9559571743011475,-3.944512367248535,-3.3935017585754395
2294,-10.170042037963867,-9.341344833374023,-7.775348663330078,-6.85516357421875,-3.9559571743011475,-4.122060298919678,-3.3935017585754395,-3.944512367248535
2295,-10.443410873413086,-10.363293647766113,-11.312081336975098,-11.353002548217773,-4.122060298919678,-3.9559571743011475,-4.779915809631348,-4.175847053527832
2296,-10.170042037963867,-9.341344833374023,-11.73151969909668,-11.395665168762207,-3.9559571743011475,-4.122060298919678,-4.175847053527832,-4.779915809631348
2297,-10.443410873413086,-10.363293647766113,-9.457815170288086,-10.009389877319336,-4.122060298919678,-3.9559571743011475,-4.682024955749512,-4.037530899047852
2298,-10.170042037963867,-9.341344833374023,-10.822406768798828,-10.26153564453125,-3.9559571743011475,-4.122060298919678,-4.037530899047852,-4.682024955749512
2299,-6.648975849151611,-7.5188703536987305,-6.285104274749756,-6.294315338134766,-3.4097867012023926,-2.7955214977264404,-3.944512367248535,-3.3935017585754395
2300,-8.402063369750977,-7.110393524169922,-7.775348663330078,-6.85516357421875,-2.7955214977264404,-3.4097867012023926,-3.3935017585754395,-3.944512367248535
2301,-6.648975849151611,-7.5188703536987305,-11.312081336975098,-11.353002548217773,-3.4097867012023926,-2.7955214977264404,-4.779915809631348,-4.175847053527832
2302,-8.402063369750977,-7.110393524169922,-11.73151969909668,-11.395665168762207,-2.7955214977264404,-3.4097867012023926,-4.175847053527832,-4.779915809631348
2303,-6.648975849151611,-7.5188703536987305,-9.457815170288086,-10.009389877319336,-3.4097867012023926,-2.7955214977264404,-4.682024955749512,-4.037530899047852
2304,-8.402063369750977,-7.110393524169922,-10.822406768798828,-10.26153564453125,-2.7955214977264404,-3.4097867012023926,-4.037530899047852,-4.682024955749512
2305,-8.04740047454834,-7.165134906768799,-8.471488952636719,-5.969119548797607,-3.904353618621826,-3.2321786880493164,-3.944512367248535,-3.3935017585754395
2306,-7.6539483070373535,-6.611422538757324,-7.213062286376953,-6.246293067932129,-3.2321786880493164,-3.904353618621826,-3.3935017585754395,-3.944512367248535
2307,-8.04740047454834,-7.165134906768799,-11.521566390991211,-9.675843238830566,-3.904353618621826,-3.2321786880493164,-4.779915809631348,-4.175847053527832
2308,-7.6539483070373535,-6.611422538757324,-11.042500495910645,-10.185251235961914,-3.2321786880493164,-3.904353618621826,-4.175847053527832,-4.779915809631348
2309,-8.04740047454834,-7.165134906768799,-11.128084182739258,-9.543840408325195,-3.904353618621826,-3.2321786880493164,-4.682024955749512,-4.037530899047852
2310,-7.6539483070373535,-6.611422538757324,-10.62978458404541,-9.703890800476074,-3.2321786880493164,-3.904353618621826,-4.037530899047852,-4.682024955749512
2311,-9.261155128479004,-7.420952796936035,-8.471488952636719,-5.969119548797607,-4.122060298919678,-3.9559571743011475,-3.944512367248535,-3.3935017585754395
2312,-9.735397338867188,-6.699765205383301,-7.213062286376953,-6.246293067932129,-3.9559571743011475,-4.122060298919678,-3.3935017585754395,-3.944512367248535
2313,-9.261155128479004,-7.420952796936035,-11.521566390991211,-9.675843238830566,-4.122060298919678,-3.9559571743011475,-4.779915809631348,-4.175847053527832
2314,-9.735397338867188,-6.699765205383301,-11.042500495910645,-10.185251235961914,-3.9559571743011475,-4.122060298919678,-4.175847053527832,-4.779915809631348
2315,-9.261155128479004,-7.420952796936035,-11.128084182739258,-9.543840408325195,-4.122060298919678,-3.9559571743011475,-4.682024955749512,-4.037530899047852
2316,-9.735397338867188,-6.699765205383301,-10.62978458404541,-9.703890800476074,-3.9559571743011475,-4.122060298919678,-4.037530899047852,-4.682024955749512
2317,-7.767601490020752,-6.556385517120361,-8.471488952636719,-5.969119548797607,-3.4097867012023926,-2.7955214977264404,-3.944512367248535,-3.3935017585754395
2318,-7.469972610473633,-6.965372085571289,-7.213062286376953,-6.246293067932129,-2.7955214977264404,-3.4097867012023926,-3.3935017585754395,-3.944512367248535
2319,-7.767601490020752,-6.556385517120361,-11.521566390991211,-9.675843238830566,-3.4097867012023926,-2.7955214977264404,-4.779915809631348,-4.175847053527832
2320,-7.469972610473633,-6.965372085571289,-11.042500495910645,-10.185251235961914,-2.7955214977264404,-3.4097867012023926,-4.175847053527832,-4.779915809631348
2321,-7.767600059509277,-6.556393623352051,-11.12810230255127,-9.54383659362793,-3.4097867012023926,-2.7955214977264404,-4.682024955749512,-4.037530899047852
2322,-7.469973564147949,-6.9653825759887695,-10.629772186279297,-9.703874588012695,-2.7955214977264404,-3.4097867012023926,-4.037530899047852,-4.682024955749512
2323,-4.87833833694458,-4.7800188064575195,-5.419173240661621,-4.19195032119751,-4.028384208679199,-3.4489946365356445,-3.4386179447174072,-2.91796875
2324,-5.486305236816406,-4.749972343444824,-4.65723991394043,-4.745074272155762,-3.4489946365356445,-4.028384208679199,-2.91796875,-3.4386179447174072
2325,-4.87833833694458,-4.7800188064575195,-12.821187973022461,-11.51795768737793,-4.028384208679199,-3.4489946365356445,-4.372311592102051,-3.9411840438842773
2326,-5.486305236816406,-4.749972343444824,-11.517053604125977,-12.00467300415039,-3.4489946365356445,-4.028384208679199,-3.9411840438842773,-4.372311592102051
2327,-4.87833833694458,-4.7800188064575195,-12.622886657714844,-11.200157165527344,-4.028384208679199,-3.4489946365356445,-4.6101789474487305,-3.982060432434082
2328,-5.486305236816406,-4.749972343444824,-11.116483688354492,-11.655765533447266,-3.4489946365356445,-4.028384208679199,-3.982060432434082,-4.6101789474487305
2329,-6.4055023193359375,-7.571937561035156,-5.419173240661621,-4.19195032119751,-3.6029350757598877,-3.530310869216919,-3.4386179447174072,-2.91796875
2330,-8.078152656555176,-5.274310111999512,-4.65723991394043,-4.745074272155762,-3.530310869216919,-3.6029350757598877,-2.91796875,-3.4386179447174072
2331,-6.4055023193359375,-7.571937561035156,-12.821187973022461,-11.51795768737793,-3.6029350757598877,-3.530310869216919,-4.372311592102051,-3.9411840438842773
2332,-8.078152656555176,-5.274310111999512,-11.517053604125977,-12.00467300415039,-3.530310869216919,-3.6029350757598877,-3.9411840438842773,-4.372311592102051
2333,-6.4055023193359375,-7.571937561035156,-12.622886657714844,-11.200157165527344,-3.6029350757598877,-3.530310869216919,-4.6101789474487305,-3.982060432434082
2334,-8.078152656555176,-5.274310111999512,-11.116483688354492,-11.655765533447266,-3.530310869216919,-3.6029350757598877,-3.982060432434082,-4.6101789474487305
2335,-6.156445503234863,-4.892953395843506,-5.419173240661621,-4.19195032119751,-3.0801641941070557,-2.594524383544922,-3.4386179447174072,-2.91796875
2336,-5.75441837310791,-5.269885540008545,-4.65723991394043,-4.745074272155762,-2.594524383544922,-3.0801641941070557,-2.91796875,-3.4386179447174072
2337,-6.156441688537598,-4.89293909072876,-12.821187973022461,-11.517955780029297,-3.0801641941070557,-2.594524383544922,-4.372311592102051,-3.9411840438842773
2338,-5.754410743713379,-5.269890785217285,-11.517044067382812,-12.00467300415039,-2.594524383544922,-3.0801641941070557,-3.9411840438842773,-4.372311592102051
2339,-6.156441688537598,-4.89293909072876,-12.62288761138916,-11.200157165527344,-3.0801641941070557,-2.594524383544922,-4.6101789474487305,-3.982060432434082
2340,-5.754410743713379,-5.269890785217285,-11.116483688354492,-11.65576171875,-2.594524383544922,-3.0801641941070557,-3.982060432434082,-4.6101789474487305
2341,-5.668196201324463,-5.3164496421813965,-6.875891208648682,-6.16365909576416,-3.904353618621826,-3.611863136291504,-3.944512367248535,-3.6709513664245605
2342,-7.071662902832031,-6.742793560028076,-8.316970825195312,-6.720947265625,-3.611863136291504,-3.904353618621826,-3.6709513664245605,-3.944512367248535
2343,-5.668196201324463,-5.3164496421813965,-11.451530456542969,-12.142071723937988,-3.904353618621826,-3.611863136291504,-4.779915809631348,-4.695993423461914
2344,-7.071662902832031,-6.742793560028076,-12.023003578186035,-9.554519653320312,-3.611863136291504,-3.904353618621826,-4.695993423461914,-4.779915809631348
2345,-5.668196201324463,-5.3164496421813965,-10.659122467041016,-11.000274658203125,-3.904353618621826,-3.611863136291504,-4.682024955749512,-4.585465431213379
2346,-7.071662902832031,-6.742793560028076,-11.113213539123535,-9.09597110748291,-3.611863136291504,-3.904353618621826,-4.585465431213379,-4.682024955749512
2347,-9.113155364990234,-10.129547119140625,-6.875891208648682,-6.16365909576416,-4.122060298919678,-4.0817461013793945,-3.944512367248535,-3.6709513664245605
2348,-9.881518363952637,-8.995485305786133,-8.316970825195312,-6.720947265625,-4.0817461013793945,-4.122060298919678,-3.6709513664245605,-3.944512367248535
2349,-9.113155364990234,-10.129547119140625,-11.451530456542969,-12.142071723937988,-4.122060298919678,-4.0817461013793945,-4.779915809631348,-4.695993423461914
2350,-9.881518363952637,-8.995485305786133,-12.023003578186035,-9.554519653320312,-4.0817461013793945,-4.122060298919678,-4.695993423461914,-4.779915809631348
2351,-9.113155364990234,-10.129547119140625,-10.659122467041016,-11.000274658203125,-4.122060298919678,-4.0817461013793945,-4.682024955749512,-4.585465431213379
2352,-9.881518363952637,-8.995485305786133,-11.113213539123535,-9.09597110748291,-4.0817461013793945,-4.122060298919678,-4.585465431213379,-4.682024955749512
2353,-6.7554802894592285,-5.5287275314331055,-6.875891208648682,-6.16365909576416,-3.4097867012023926,-3.177751064300537,-3.944512367248535,-3.6709513664245605
2354,-7.405905723571777,-7.367861747741699,-8.316970825195312,-6.720947265625,-3.177751064300537,-3.4097867012023926,-3.6709513664245605,-3.944512367248535
2355,-6.7554802894592285,-5.5287275314331055,-11.451530456542969,-12.142071723937988,-3.4097867012023926,-3.177751064300537,-4.779915809631348,-4.695993423461914
2356,-7.405905723571777,-7.367861747741699,-12.023003578186035,-9.554519653320312,-3.177751064300537,-3.4097867012023926,-4.695993423461914,-4.779915809631348
2357,-6.7554802894592285,-5.5287275314331055,-10.659122467041016,-11.000274658203125,-3.4097867012023926,-3.177751064300537,-4.682024955749512,-4.585465431213379
2358,-7.405905723571777,-7.367861747741699,-11.113213539123535,-9.09597110748291,-3.177751064300537,-3.4097867012023926,-4.585465431213379,-4.682024955749512
2359,-5.709481239318848,-5.306578636169434,-5.323663711547852,-4.553098678588867,-4.028384208679199,-3.7614810466766357,-3.4386179447174072,-3.135486125946045
2360,-5.210453510284424,-4.037117958068848,-5.59101676940918,-4.774221897125244,-3.7614810466766357,-4.028384208679199,-3.135486125946045,-3.4386179447174072
2361,-5.709481239318848,-5.306578636169434,-9.861392974853516,-7.640895366668701,-4.028384208679199,-3.7614810466766357,-4.372311592102051,-4.268759250640869
2362,-5.210453510284424,-4.037117958068848,-10.683773040771484,-9.851388931274414,-3.7614810466766357,-4.028384208679199,-4.268759250640869,-4.372311592102051
2363,-5.709481239318848,-5.306578636169434,-9.738685607910156,-8.428937911987305,-4.028384208679199,-3.7614810466766357,-4.6101789474487305,-4.361027240753174
2364,-5.210453510284424,-4.037117958068848,-10.922985076904297,-10.433197021484375,-3.7614810466766357,-4.028384208679199,-4.361027240753174,-4.6101789474487305
2365,-6.863910675048828,-7.388836860656738,-5.323663711547852,-4.553098678588867,-3.6029350757598877,-3.5269460678100586,-3.4386179447174072,-3.135486125946045
2366,-8.479326248168945,-6.074216365814209,-5.59101676940918,-4.774221897125244,-3.5269460678100586,-3.6029350757598877,-3.135486125946045,-3.4386179447174072
2367,-6.863910675048828,-7.388836860656738,-9.861392974853516,-7.640895366668701,-3.6029350757598877,-3.5269460678100586,-4.372311592102051,-4.268759250640869
2368,-8.479326248168945,-6.074216365814209,-10.683773040771484,-9.851388931274414,-3.5269460678100586,-3.6029350757598877,-4.268759250640869,-4.372311592102051
2369,-6.863914966583252,-7.388845443725586,-9.738702774047852,-8.428949356079102,-3.6029350757598877,-3.5269460678100586,-4.6101789474487305,-4.361027240753174
2370,-8.479345321655273,-6.074216842651367,-10.92300033569336,-10.433202743530273,-3.5269460678100586,-3.6029350757598877,-4.361027240753174,-4.6101789474487305
2371,-6.176056385040283,-5.871012210845947,-5.323657989501953,-4.55310583114624,-3.0801641941070557,-2.915726661682129,-3.4386179447174072,-3.135486125946045
2372,-5.850636959075928,-5.207822322845459,-5.591000080108643,-4.774196624755859,-2.915726661682129,-3.0801641941070557,-3.135486125946045,-3.4386179447174072
2373,-6.176056385040283,-5.871012210845947,-9.861393928527832,-7.640895843505859,-3.0801641941070557,-2.915726661682129,-4.372311592102051,-4.268759250640869
2374,-5.850636959075928,-5.207822322845459,-10.683786392211914,-9.851397514343262,-2.915726661682129,-3.0801641941070557,-4.268759250640869,-4.372311592102051
2375,-6.176056385040283,-5.871012210845947,-9.738702774047852,-8.428949356079102,-3.0801641941070557,-2.915726661682129,-4.6101789474487305,-4.361027240753174
2376,-5.850636959075928,-5.207822322845459,-10.92300033569336,-10.433202743530273,-2.915726661682129,-3.0801641941070557,-4.361027240753174,-4.6101789474487305
2377,-4.507013320922852,-4.4892730712890625,-6.211423873901367,-4.678999900817871,-3.904353618621826,-3.611863136291504,-3.944512367248535,-3.6709513664245605
2378,-5.920723915100098,-4.379253387451172,-5.5931596755981445,-4.45485782623291,-3.611863136291504,-3.904353618621826,-3.6709513664245605,-3.944512367248535
2379,-4.507013320922852,-4.4892730712890625,-11.826207160949707,-10.218263626098633,-3.904353618621826,-3.611863136291504,-4.779915809631348,-4.695993423461914
2380,-5.920723915100098,-4.379253387451172,-10.112278938293457,-8.672761917114258,-3.611863136291504,-3.904353618621826,-4.695993423461914,-4.779915809631348
2381,-4.507013320922852,-4.4892730712890625,-10.746938705444336,-9.517122268676758,-3.904353618621826,-3.611863136291504,-4.682024955749512,-4.585465431213379
2382,-5.920723915100098,-4.379253387451172,-9.902240753173828,-8.52216625213623,-3.611863136291504,-3.904353618621826,-4.585465431213379,-4.682024955749512
2383,-7.678990364074707,-8.590707778930664,-6.211423873901367,-4.678999900817871,-4.122060298919678,-4.0817461013793945,-3.944512367248535,-3.6709513664245605
2384,-9.716894149780273,-7.087786674499512,-5.5931596755981445,-4.45485782623291,-4.0817461013793945,-4.122060298919678,-3.6709513664245605,-3.944512367248535
2385,-7.678990364074707,-8.590707778930664,-11.826207160949707,-10.218263626098633,-4.122060298919678,-4.0817461013793945,-4.779915809631348,-4.695993423461914
2386,-9.716894149780273,-7.087786674499512,-10.112278938293457,-8.672761917114258,-4.0817461013793945,-4.122060298919678,-4.695993423461914,-4.779915809631348
2387,-7.678990364074707,-8.590707778930664,-10.746938705444336,-9.517122268676758,-4.122060298919678,-4.0817461013793945,-4.682024955749512,-4.585465431213379
2388,-9.716894149780273,-7.087786674499512,-9.902240753173828,-8.52216625213623,-4.0817461013793945,-4.122060298919678,-4.585465431213379,-4.682024955749512
2389,-5.533419609069824,-4.999588966369629,-6.211423873901367,-4.678999900817871,-3.4097867012023926,-3.177751064300537,-3.944512367248535,-3.6709513664245605
2390,-6.672940731048584,-5.209866046905518,-5.5931596755981445,-4.45485782623291,-3.177751064300537,-3.4097867012023926,-3.6709513664245605,-3.944512367248535
2391,-5.533419609069824,-4.999588966369629,-11.826207160949707,-10.218263626098633,-3.4097867012023926,-3.177751064300537,-4.779915809631348,-4.695993423461914
2392,-6.672940731048584,-5.209866046905518,-10.112278938293457,-8.672761917114258,-3.177751064300537,-3.4097867012023926,-4.695993423461914,-4.779915809631348
2393,-5.533419609069824,-4.999588966369629,-10.746938705444336,-9.517122268676758,-3.4097867012023926,-3.177751064300537,-4.682024955749512,-4.585465431213379
2394,-6.672940731048584,-5.209866046905518,-9.902240753173828,-8.52216625213623,-3.177751064300537,-3.4097867012023926,-4.585465431213379,-4.682024955749512
2395,-6.838087558746338,-6.123654842376709,-5.999670028686523,-3.9897890090942383,-4.028384208679199,-3.7614810466766357,-3.4386179447174072,-3.135486125946045
2396,-5.442551612854004,-4.714076995849609,-5.0045390129089355,-4.566313743591309,-3.7614810466766357,-4.028384208679199,-3.135486125946045,-3.4386179447174072
2397,-6.838087558746338,-6.123654842376709,-10.445684432983398,-8.168448448181152,-4.028384208679199,-3.7614810466766357,-4.372311592102051,-4.268759250640869
2398,-5.442551612854004,-4.714076995849609,-10.391607284545898,-9.496021270751953,-3.7614810466766357,-4.028384208679199,-4.268759250640869,-4.372311592102051
2399,-6.838087558746338,-6.123654842376709,-9.368367195129395,-7.647688865661621,-4.028384208679199,-3.7614810466766357,-4.6101789474487305,-4.361027240753174
2400,-5.442551612854004,-4.714076995849609,-10.591075897216797,-8.739130020141602,-3.7614810466766357,-4.028384208679199,-4.361027240753174,-4.6101789474487305
2401,-6.669393539428711,-5.853978157043457,-5.999699592590332,-3.9897940158843994,-3.6029350757598877,-3.5269460678100586,-3.4386179447174072,-3.135486125946045
2402,-7.294888496398926,-6.049592971801758,-5.00452184677124,-4.566307067871094,-3.5269460678100586,-3.6029350757598877,-3.135486125946045,-3.4386179447174072
2403,-6.669393539428711,-5.853978157043457,-10.445682525634766,-8.168451309204102,-3.6029350757598877,-3.5269460678100586,-4.372311592102051,-4.268759250640869
2404,-7.294888496398926,-6.049592971801758,-10.391609191894531,-9.496038436889648,-3.5269460678100586,-3.6029350757598877,-4.268759250640869,-4.372311592102051
2405,-6.669393539428711,-5.853978157043457,-9.368363380432129,-7.647696495056152,-3.6029350757598877,-3.5269460678100586,-4.6101789474487305,-4.361027240753174
2406,-7.294888496398926,-6.049592971801758,-10.591075897216797,-8.739116668701172,-3.5269460678100586,-3.6029350757598877,-4.361027240753174,-4.6101789474487305
2407,-7.802703857421875,-6.081353187561035,-5.999699592590332,-3.9897940158843994,-3.0801641941070557,-2.915726661682129,-3.4386179447174072,-3.135486125946045
2408,-6.01979923248291,-5.5162458419799805,-5.00452184677124,-4.566307067871094,-2.915726661682129,-3.0801641941070557,-3.135486125946045,-3.4386179447174072
2409,-7.802703857421875,-6.081353187561035,-10.445682525634766,-8.168451309204102,-3.0801641941070557,-2.915726661682129,-4.372311592102051,-4.268759250640869
2410,-6.01979923248291,-5.5162458419799805,-10.391609191894531,-9.496038436889648,-2.915726661682129,-3.0801641941070557,-4.268759250640869,-4.372311592102051
2411,-7.802703857421875,-6.081353187561035,-9.368363380432129,-7.647696495056152,-3.0801641941070557,-2.915726661682129,-4.6101789474487305,-4.361027240753174
2412,-6.01979923248291,-5.5162458419799805,-10.591075897216797,-8.739116668701172,-2.915726661682129,-3.0801641941070557,-4.361027240753174,-4.6101789474487305
2413,-9.129892349243164,-6.436069488525391,-7.774749279022217,-5.841044902801514,-4.028384208679199,-3.7614810466766357,-3.4386179447174072,-3.135486125946045
2414,-7.753601551055908,-6.198541164398193,-8.164718627929688,-6.053834915161133,-3.7614810466766357,-4.028384208679199,-3.135486125946045,-3.4386179447174072
2415,-9.129892349243164,-6.436069488525391,-12.165987014770508,-11.03059196472168,-4.028384208679199,-3.7614810466766357,-4.372311592102051,-4.268759250640869
2416,-7.753601551055908,-6.198541164398193,-11.827528953552246,-11.06556510925293,-3.7614810466766357,-4.028384208679199,-4.268759250640869,-4.372311592102051
2417,-9.129907608032227,-6.436060905456543,-11.383859634399414,-10.550430297851562,-4.028384208679199,-3.7614810466766357,-4.6101789474487305,-4.361027240753174
2418,-7.753604412078857,-6.198554992675781,-11.154682159423828,-9.811574935913086,-3.7614810466766357,-4.028384208679199,-4.361027240753174,-4.6101789474487305
2419,-9.555974960327148,-9.469018936157227,-7.774749279022217,-5.841044902801514,-3.6029350757598877,-3.5269460678100586,-3.4386179447174072,-3.135486125946045
2420,-11.141761779785156,-9.060941696166992,-8.164718627929688,-6.053834915161133,-3.5269460678100586,-3.6029350757598877,-3.135486125946045,-3.4386179447174072
2421,-9.555974960327148,-9.469018936157227,-12.165987014770508,-11.03059196472168,-3.6029350757598877,-3.5269460678100586,-4.372311592102051,-4.268759250640869
2422,-11.141761779785156,-9.060941696166992,-11.827528953552246,-11.06556510925293,-3.5269460678100586,-3.6029350757598877,-4.268759250640869,-4.372311592102051
2423,-9.555974960327148,-9.469018936157227,-11.383859634399414,-10.550430297851562,-3.6029350757598877,-3.5269460678100586,-4.6101789474487305,-4.361027240753174
2424,-11.141761779785156,-9.060941696166992,-11.154682159423828,-9.811574935913086,-3.5269460678100586,-3.6029350757598877,-4.361027240753174,-4.6101789474487305
2425,-9.467977523803711,-7.028314590454102,-7.774749279022217,-5.841044902801514,-3.0801641941070557,-2.915726661682129,-3.4386179447174072,-3.135486125946045
2426,-8.302128791809082,-7.365413665771484,-8.164718627929688,-6.053834915161133,-2.915726661682129,-3.0801641941070557,-3.135486125946045,-3.4386179447174072
2427,-9.467977523803711,-7.028314590454102,-12.165987014770508,-11.03059196472168,-3.0801641941070557,-2.915726661682129,-4.372311592102051,-4.268759250640869
2428,-8.302128791809082,-7.365413665771484,-11.827528953552246,-11.06556510925293,-2.915726661682129,-3.0801641941070557,-4.268759250640869,-4.372311592102051
2429,-9.467977523803711,-7.028314590454102,-11.383859634399414,-10.550430297851562,-3.0801641941070557,-2.915726661682129,-4.6101789474487305,-4.361027240753174
2430,-8.302128791809082,-7.365413665771484,-11.154682159423828,-9.811574935913086,-2.915726661682129,-3.0801641941070557,-4.361027240753174,-4.6101789474487305
2431,-5.94591760635376,-5.170400142669678,-5.650660991668701,-3.7570245265960693,-4.028384208679199,-3.7614810466766357,-3.4386179447174072,-3.135486125946045
2432,-4.760753631591797,-4.36080265045166,-3.3385744094848633,-3.8970680236816406,-3.7614810466766357,-4.028384208679199,-3.135486125946045,-3.4386179447174072
2433,-5.945924282073975,-5.170405387878418,-10.256969451904297,-8.414921760559082,-4.028384208679199,-3.7614810466766357,-4.372311592102051,-4.268759250640869
2434,-4.760744094848633,-4.360795974731445,-9.182517051696777,-9.348946571350098,-3.7614810466766357,-4.028384208679199,-4.268759250640869,-4.372311592102051
2435,-5.945924282073975,-5.170405387878418,-9.293144226074219,-7.807279586791992,-4.028384208679199,-3.7614810466766357,-4.6101789474487305,-4.361027240753174
2436,-4.760744094848633,-4.360795974731445,-8.304941177368164,-8.021720886230469,-3.7614810466766357,-4.028384208679199,-4.361027240753174,-4.6101789474487305
2437,-6.472247123718262,-6.171847343444824,-5.650656700134277,-3.7570180892944336,-3.6029350757598877,-3.5269460678100586,-3.4386179447174072,-3.135486125946045
2438,-7.816398620605469,-5.329562664031982,-3.3385674953460693,-3.89705753326416,-3.5269460678100586,-3.6029350757598877,-3.135486125946045,-3.4386179447174072
2439,-6.472247123718262,-6.171847343444824,-10.256969451904297,-8.414921760559082,-3.6029350757598877,-3.5269460678100586,-4.372311592102051,-4.268759250640869
2440,-7.816398620605469,-5.329562664031982,-9.182517051696777,-9.348946571350098,-3.5269460678100586,-3.6029350757598877,-4.268759250640869,-4.372311592102051
2441,-6.472247123718262,-6.171847343444824,-9.293144226074219,-7.807279586791992,-3.6029350757598877,-3.5269460678100586,-4.6101789474487305,-4.361027240753174
2442,-7.816398620605469,-5.329562664031982,-8.304941177368164,-8.021720886230469,-3.5269460678100586,-3.6029350757598877,-4.361027240753174,-4.6101789474487305
2443,-6.313225746154785,-5.246926307678223,-5.650656700134277,-3.7570180892944336,-3.0801641941070557,-2.915726661682129,-3.4386179447174072,-3.135486125946045
2444,-5.453124523162842,-5.0127787590026855,-3.3385674953460693,-3.89705753326416,-2.915726661682129,-3.0801641941070557,-3.135486125946045,-3.4386179447174072
2445,-6.313225746154785,-5.246926307678223,-10.256969451904297,-8.414921760559082,-3.0801641941070557,-2.915726661682129,-4.372311592102051,-4.268759250640869
2446,-5.453124523162842,-5.0127787590026855,-9.182517051696777,-9.348946571350098,-2.915726661682129,-3.0801641941070557,-4.268759250640869,-4.372311592102051
2447,-6.313225746154785,-5.246926307678223,-9.293144226074219,-7.807279586791992,-3.0801641941070557,-2.915726661682129,-4.6101789474487305,-4.361027240753174
2448,-5.453124523162842,-5.0127787590026855,-8.304941177368164,-8.021720886230469,-2.915726661682129,-3.0801641941070557,-4.361027240753174,-4.6101789474487305
2449,-6.604740142822266,-6.1155900955200195,-6.822342872619629,-5.816845893859863,-3.904353618621826,-3.611863136291504,-3.944512367248535,-3.6709513664245605
2450,-8.821760177612305,-6.410349369049072,-8.402462005615234,-6.7698564529418945,-3.611863136291504,-3.904353618621826,-3.6709513664245605,-3.944512367248535
2451,-6.604740142822266,-6.1155900955200195,-10.401756286621094,-10.029428482055664,-3.904353618621826,-3.611863136291504,-4.779915809631348,-4.695993423461914
2452,-8.821760177612305,-6.410349369049072,-11.305717468261719,-10.527610778808594,-3.611863136291504,-3.904353618621826,-4.695993423461914,-4.779915809631348
2453,-6.604740142822266,-6.1155900955200195,-9.434324264526367,-9.66209888458252,-3.904353618621826,-3.611863136291504,-4.682024955749512,-4.585465431213379
2454,-8.821760177612305,-6.410349369049072,-10.551734924316406,-9.750354766845703,-3.611863136291504,-3.904353618621826,-4.585465431213379,-4.682024955749512
2455,-9.024410247802734,-8.927854537963867,-6.822342872619629,-5.816845893859863,-4.122060298919678,-4.0817461013793945,-3.944512367248535,-3.6709513664245605
