idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
9015,-3.051872968673706,-3.6531882286071777,-3.6089558601379395,-3.4887218475341797,-3.769221305847168,-3.5999045372009277,-5.514917850494385,-4.4304962158203125,-5.846923828125,-5.2950334548950195,-2.940201759338379,-3.240859270095825,-4.2893595695495605,-4.209203720092773
9016,-3.9739153385162354,-2.9252891540527344,-3.8562989234924316,-2.9313735961914062,-3.5999045372009277,-3.769221305847168,-4.4304962158203125,-5.514917850494385,-6.030783653259277,-4.869657039642334,-3.4213931560516357,-2.8970799446105957,-4.277302265167236,-3.6606853008270264
9017,-3.085010528564453,-3.5180020332336426,-3.239673137664795,-3.0350160598754883,-4.355451583862305,-3.5636258125305176,-4.2178955078125,-3.1190457344055176,-5.973116874694824,-4.85683536529541,-1.935839056968689,-2.1090354919433594,-4.344325065612793,-4.2273783683776855
9018,-4.052350997924805,-2.991682529449463,-3.2286934852600098,-2.5922226905822754,-3.5636258125305176,-4.355451583862305,-3.1190457344055176,-4.2178955078125,-6.394938945770264,-4.763604164123535,-2.3888776302337646,-1.9646103382110596,-4.255106449127197,-3.8914082050323486
9019,-3.085010528564453,-3.5180020332336426,-3.9948654174804688,-3.5574584007263184,-4.355451583862305,-3.5636258125305176,-5.199630260467529,-4.195766925811768,-5.973116874694824,-5.136204719543457,-1.935839056968689,-2.1090354919433594,-3.4962031841278076,-3.321240186691284
9020,-4.052350997924805,-2.991682529449463,-3.6129133701324463,-3.4215598106384277,-3.5636258125305176,-4.355451583862305,-4.195766925811768,-5.199630260467529,-6.394938945770264,-5.261414051055908,-2.3888776302337646,-1.9646103382110596,-3.182178020477295,-3.1056365966796875
9021,-3.085010528564453,-3.5180020332336426,-3.6849613189697266,-3.678525924682617,-4.355451583862305,-3.5636258125305176,-4.619690895080566,-3.8925282955169678,-5.973116874694824,-5.364194393157959,-1.935839056968689,-2.1090354919433594,-4.013038635253906,-4.009361267089844
9022,-4.052350997924805,-2.991682529449463,-3.8282854557037354,-2.9339418411254883,-3.5636258125305176,-4.355451583862305,-3.8925282955169678,-4.619690895080566,-6.394938945770264,-5.215385437011719,-2.3888776302337646,-1.9646103382110596,-4.033964157104492,-3.5229105949401855
9023,-3.085010528564453,-3.5180020332336426,-3.6089558601379395,-3.4887218475341797,-4.355451583862305,-3.5636258125305176,-5.514917850494385,-4.4304962158203125,-5.973116874694824,-5.2950334548950195,-1.935839056968689,-2.1090354919433594,-4.2893595695495605,-4.209203720092773
9024,-4.052350997924805,-2.991682529449463,-3.8562989234924316,-2.9313735961914062,-3.5636258125305176,-4.355451583862305,-4.4304962158203125,-5.514917850494385,-6.394938945770264,-4.869657039642334,-2.3888776302337646,-1.9646103382110596,-4.277302265167236,-3.6606853008270264
9025,-2.750631332397461,-2.290499687194824,-2.759343385696411,-2.337977886199951,-4.227114677429199,-3.4132187366485596,-4.154689788818359,-3.0380825996398926,-5.465213775634766,-4.817481994628906,-3.2111949920654297,-2.9044406414031982,-4.4703779220581055,-4.229598045349121
9026,-2.956369400024414,-2.509427070617676,-2.8506157398223877,-2.4946048259735107,-3.4132187366485596,-4.227114677429199,-3.0380825996398926,-4.154689788818359,-5.432643890380859,-4.934593200683594,-3.128047466278076,-2.8300857543945312,-4.296008110046387,-4.092573165893555
9027,-2.750631332397461,-2.290499687194824,-3.8940117359161377,-3.25771427154541,-4.227114677429199,-3.4132187366485596,-5.087773323059082,-4.034429550170898,-5.465213775634766,-5.3537821769714355,-3.2111949920654297,-2.9044406414031982,-3.699803113937378,-3.445284366607666
9028,-2.956369400024414,-2.509427070617676,-3.5735387802124023,-3.70267653465271,-3.4132187366485596,-4.227114677429199,-4.034429550170898,-5.087773323059082,-5.432643890380859,-5.449375152587891,-3.128047466278076,-2.8300857543945312,-3.3831639289855957,-3.434818744659424
