idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
909,-3.4849448204040527,-3.1533308029174805,-3.7581324577331543,-3.2222132682800293,-3.605039119720459,-3.7629573345184326,-4.14582633972168,-4.041540622711182,-4.540628910064697,-3.7222893238067627,-2.4027743339538574,-2.2553906440734863,-3.8585309982299805,-3.5522913932800293
910,-3.547760248184204,-2.7428383827209473,-3.654751777648926,-3.288942813873291,-3.7629573345184326,-3.605039119720459,-4.041540622711182,-4.14582633972168,-4.449686527252197,-3.6670849323272705,-2.4092042446136475,-2.0514612197875977,-3.871997117996216,-3.662963390350342
911,-3.4849448204040527,-3.1533308029174805,-3.614464282989502,-3.1014463901519775,-3.605039119720459,-3.7629573345184326,-3.9640636444091797,-4.201175689697266,-4.540628910064697,-3.5757157802581787,-2.4027743339538574,-2.2553906440734863,-4.320465087890625,-3.9784533977508545
912,-3.547760248184204,-2.7428383827209473,-3.626082420349121,-3.223079204559326,-3.7629573345184326,-3.605039119720459,-4.201175689697266,-3.9640636444091797,-4.449686527252197,-3.5678117275238037,-2.4092042446136475,-2.0514612197875977,-4.334822654724121,-4.0661540031433105
913,-3.871195077896118,-3.475978374481201,-3.165444850921631,-2.817563056945801,-4.433891296386719,-4.235285758972168,-3.127387523651123,-2.9881935119628906,-4.653021335601807,-3.365185499191284,-3.238335371017456,-3.040726900100708,-4.496491432189941,-4.297701835632324
914,-4.00381326675415,-3.302515983581543,-3.145765781402588,-2.5067930221557617,-4.235285758972168,-4.433891296386719,-2.9881935119628906,-3.127387523651123,-4.566483020782471,-3.52555251121521,-3.2391672134399414,-2.8885185718536377,-4.567389488220215,-4.202261924743652
915,-3.871195077896118,-3.475978374481201,-3.6118736267089844,-3.1820948123931885,-4.433891296386719,-4.235285758972168,-4.440865516662598,-4.581259727478027,-4.653021335601807,-3.7839202880859375,-3.238335371017456,-3.040726900100708,-2.8407366275787354,-2.668825149536133
916,-4.00381326675415,-3.302515983581543,-3.6622915267944336,-3.143881320953369,-4.235285758972168,-4.433891296386719,-4.581259727478027,-4.440865516662598,-4.566483020782471,-3.5995137691497803,-3.2391672134399414,-2.8885185718536377,-2.8487813472747803,-2.6414170265197754
917,-3.871195077896118,-3.475978374481201,-3.7581324577331543,-3.2222132682800293,-4.433891296386719,-4.235285758972168,-4.14582633972168,-4.041540622711182,-4.653021335601807,-3.7222893238067627,-3.238335371017456,-3.040726900100708,-3.8585309982299805,-3.5522913932800293
918,-4.00381326675415,-3.302515983581543,-3.654751777648926,-3.288942813873291,-4.235285758972168,-4.433891296386719,-4.041540622711182,-4.14582633972168,-4.566483020782471,-3.6670849323272705,-3.2391672134399414,-2.8885185718536377,-3.871997117996216,-3.662963390350342
919,-3.871195077896118,-3.475978374481201,-3.614464282989502,-3.1014463901519775,-4.433891296386719,-4.235285758972168,-3.9640636444091797,-4.201175689697266,-4.653021335601807,-3.5757157802581787,-3.238335371017456,-3.040726900100708,-4.320465087890625,-3.9784533977508545
920,-4.00381326675415,-3.302515983581543,-3.626082420349121,-3.223079204559326,-4.235285758972168,-4.433891296386719,-4.201175689697266,-3.9640636444091797,-4.566483020782471,-3.5678117275238037,-3.2391672134399414,-2.8885185718536377,-4.334822654724121,-4.0661540031433105
921,-4.019601345062256,-3.204496145248413,-3.165444850921631,-2.817563056945801,-4.367457389831543,-4.131136417388916,-3.127387523651123,-2.9881935119628906,-4.383946895599365,-3.365185499191284,-2.295109987258911,-1.9690678119659424,-4.496491432189941,-4.297701835632324
922,-3.5803704261779785,-3.1402077674865723,-3.145765781402588,-2.5067930221557617,-4.131136417388916,-4.367457389831543,-2.9881935119628906,-3.127387523651123,-4.0818610191345215,-3.52555251121521,-2.1780951023101807,-2.0020298957824707,-4.567389488220215,-4.202261924743652
923,-4.019601345062256,-3.204496145248413,-3.6118736267089844,-3.1820948123931885,-4.367457389831543,-4.131136417388916,-4.440865516662598,-4.581259727478027,-4.383946895599365,-3.7839202880859375,-2.295109987258911,-1.9690678119659424,-2.8407366275787354,-2.668825149536133
924,-3.5803704261779785,-3.1402077674865723,-3.6622915267944336,-3.143881320953369,-4.131136417388916,-4.367457389831543,-4.581259727478027,-4.440865516662598,-4.0818610191345215,-3.5995137691497803,-2.1780951023101807,-2.0020298957824707,-2.8487813472747803,-2.6414170265197754
925,-4.019601345062256,-3.204496145248413,-3.7581324577331543,-3.2222132682800293,-4.367457389831543,-4.131136417388916,-4.14582633972168,-4.041540622711182,-4.383946895599365,-3.7222893238067627,-2.295109987258911,-1.9690678119659424,-3.8585309982299805,-3.5522913932800293
