idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1113,-8.929604530334473,-8.501274108886719,-6.493325710296631,-5.606478691101074,-3.680521011352539,-3.7567412853240967,-3.2138798236846924,-3.513960599899292,-9.099203109741211,-5.877616882324219,-9.263071060180664,-9.0917387008667,-10.112879753112793,-9.606109619140625
1114,-8.70759391784668,-8.562000274658203,-7.105354309082031,-5.846282482147217,-3.7567412853240967,-3.680521011352539,-3.513960599899292,-3.2138798236846924,-9.776436805725098,-6.984991550445557,-9.36620044708252,-9.307963371276855,-10.889497756958008,-10.170027732849121
1115,-8.929604530334473,-8.501274108886719,-10.064847946166992,-10.898019790649414,-3.680521011352539,-3.7567412853240967,-4.416019916534424,-5.345813274383545,-9.099203109741211,-7.46320104598999,-9.263071060180664,-9.0917387008667,-8.681502342224121,-9.014771461486816
1116,-8.70759391784668,-8.562000274658203,-12.006614685058594,-10.190921783447266,-3.7567412853240967,-3.680521011352539,-5.345813274383545,-4.416019916534424,-9.776436805725098,-7.81697416305542,-9.36620044708252,-9.307963371276855,-9.786958694458008,-9.060681343078613
1117,-8.929604530334473,-8.501274108886719,-9.847740173339844,-9.074138641357422,-3.680521011352539,-3.7567412853240967,-4.326138496398926,-4.603384017944336,-9.099203109741211,-8.425493240356445,-9.263071060180664,-9.0917387008667,-10.012362480163574,-9.570303916931152
1118,-8.70759391784668,-8.562000274658203,-10.475788116455078,-9.662724494934082,-3.7567412853240967,-3.680521011352539,-4.603384017944336,-4.326138496398926,-9.776436805725098,-9.394502639770508,-9.36620044708252,-9.307963371276855,-10.805723190307617,-10.341116905212402
1119,-8.929604530334473,-8.501274108886719,-8.985979080200195,-8.282361030578613,-3.680521011352539,-3.7567412853240967,-4.175884246826172,-4.522829055786133,-9.099203109741211,-7.993658542633057,-9.263071060180664,-9.0917387008667,-11.918785095214844,-11.449705123901367
1120,-8.70759391784668,-8.562000274658203,-9.844511985778809,-9.129415512084961,-3.7567412853240967,-3.680521011352539,-4.522829055786133,-4.175884246826172,-9.776436805725098,-9.352645874023438,-9.36620044708252,-9.307963371276855,-12.87629222869873,-12.399561882019043
1121,-8.340290069580078,-5.462604522705078,-6.351632595062256,-5.308279991149902,-3.194485664367676,-3.365358352661133,-3.2138798236846924,-3.513960599899292,-10.26036548614502,-9.008691787719727,-9.936883926391602,-8.018426895141602,-9.984773635864258,-9.388571739196777
1122,-8.135316848754883,-6.219419002532959,-9.266342163085938,-7.323530673980713,-3.365358352661133,-3.194485664367676,-3.513960599899292,-3.2138798236846924,-7.602982997894287,-5.725872993469238,-9.335554122924805,-8.05828857421875,-11.533577919006348,-10.423398971557617
1123,-8.340290069580078,-5.462604522705078,-11.157196044921875,-11.724401473999023,-3.194485664367676,-3.365358352661133,-4.416019916534424,-5.345813274383545,-10.26036548614502,-11.727684020996094,-9.936883926391602,-8.018426895141602,-7.8278117179870605,-8.054693222045898
1124,-8.135316848754883,-6.219419002532959,-11.648149490356445,-10.133312225341797,-3.365358352661133,-3.194485664367676,-5.345813274383545,-4.416019916534424,-7.602982997894287,-8.924107551574707,-9.335554122924805,-8.05828857421875,-8.342986106872559,-7.737051486968994
1125,-8.340290069580078,-5.462604522705078,-10.346272468566895,-10.699846267700195,-3.194485664367676,-3.365358352661133,-4.326138496398926,-4.603384017944336,-10.26036548614502,-12.498085021972656,-9.936883926391602,-8.018426895141602,-10.076397895812988,-10.278440475463867
1126,-8.135316848754883,-6.219419002532959,-12.030694961547852,-11.10923957824707,-3.365358352661133,-3.194485664367676,-4.603384017944336,-4.326138496398926,-7.602982997894287,-9.164798736572266,-9.335554122924805,-8.05828857421875,-10.832657814025879,-10.306110382080078
1127,-8.340290069580078,-5.462604522705078,-9.411703109741211,-10.254210472106934,-3.194485664367676,-3.365358352661133,-4.175884246826172,-4.522829055786133,-10.26036548614502,-12.133448600769043,-9.936883926391602,-8.018426895141602,-11.61524772644043,-12.176919937133789
1128,-8.135316848754883,-6.219419002532959,-11.949474334716797,-9.88550090789795,-3.365358352661133,-3.194485664367676,-4.522829055786133,-4.175884246826172,-7.602982997894287,-9.013477325439453,-9.335554122924805,-8.05828857421875,-13.004600524902344,-11.628619194030762
1129,-7.901615142822266,-7.297630310058594,-6.351632595062256,-5.308279991149902,-3.1707377433776855,-3.582444190979004,-3.2138798236846924,-3.513960599899292,-11.125216484069824,-9.008691787719727,-7.319746494293213,-7.051309585571289,-9.984773635864258,-9.388571739196777
1130,-8.635783195495605,-7.958818435668945,-9.266342163085938,-7.323530673980713,-3.582444190979004,-3.1707377433776855,-3.513960599899292,-3.2138798236846924,-9.872077941894531,-5.725872993469238,-6.389259338378906,-6.088385581970215,-11.533577919006348,-10.423398971557617
1131,-7.901615142822266,-7.297630310058594,-11.157196044921875,-11.724401473999023,-3.1707377433776855,-3.582444190979004,-4.416019916534424,-5.345813274383545,-11.125216484069824,-11.727684020996094,-7.319746494293213,-7.051309585571289,-7.8278117179870605,-8.054693222045898
1132,-8.635783195495605,-7.958818435668945,-11.648149490356445,-10.133312225341797,-3.582444190979004,-3.1707377433776855,-5.345813274383545,-4.416019916534424,-9.872077941894531,-8.924107551574707,-6.389259338378906,-6.088385581970215,-8.342986106872559,-7.737051486968994
1133,-7.901615142822266,-7.297630310058594,-10.346272468566895,-10.699846267700195,-3.1707377433776855,-3.582444190979004,-4.326138496398926,-4.603384017944336,-11.125216484069824,-12.498085021972656,-7.319746494293213,-7.051309585571289,-10.076397895812988,-10.278440475463867
1134,-8.635783195495605,-7.958818435668945,-12.030694961547852,-11.10923957824707,-3.582444190979004,-3.1707377433776855,-4.603384017944336,-4.326138496398926,-9.872077941894531,-9.164798736572266,-6.389259338378906,-6.088385581970215,-10.832657814025879,-10.306110382080078
1135,-7.901615142822266,-7.297630310058594,-9.411703109741211,-10.254210472106934,-3.1707377433776855,-3.582444190979004,-4.175884246826172,-4.522829055786133,-11.125216484069824,-12.133448600769043,-7.319746494293213,-7.051309585571289,-11.61524772644043,-12.176919937133789
1136,-8.635783195495605,-7.958818435668945,-11.949474334716797,-9.88550090789795,-3.582444190979004,-3.1707377433776855,-4.522829055786133,-4.175884246826172,-9.872077941894531,-9.013477325439453,-6.389259338378906,-6.088385581970215,-13.004600524902344,-11.628619194030762
1137,-11.076791763305664,-10.226003646850586,-6.351632595062256,-5.308279991149902,-3.557183265686035,-3.5221352577209473,-3.2138798236846924,-3.513960599899292,-11.87913990020752,-9.008691787719727,-9.655292510986328,-9.229899406433105,-9.984773635864258,-9.388571739196777
1138,-10.743316650390625,-11.76151180267334,-9.266342163085938,-7.323530673980713,-3.5221352577209473,-3.557183265686035,-3.513960599899292,-3.2138798236846924,-10.146910667419434,-5.725872993469238,-9.594554901123047,-10.103652954101562,-11.533577919006348,-10.423398971557617
1139,-11.076791763305664,-10.226003646850586,-11.157196044921875,-11.724401473999023,-3.557183265686035,-3.5221352577209473,-4.416019916534424,-5.345813274383545,-11.87913990020752,-11.727684020996094,-9.655292510986328,-9.229899406433105,-7.8278117179870605,-8.054693222045898
1140,-10.743316650390625,-11.76151180267334,-11.648149490356445,-10.133312225341797,-3.5221352577209473,-3.557183265686035,-5.345813274383545,-4.416019916534424,-10.146910667419434,-8.924107551574707,-9.594554901123047,-10.103652954101562,-8.342986106872559,-7.737051486968994
1141,-11.076791763305664,-10.226003646850586,-10.346272468566895,-10.699846267700195,-3.557183265686035,-3.5221352577209473,-4.326138496398926,-4.603384017944336,-11.87913990020752,-12.498085021972656,-9.655292510986328,-9.229899406433105,-10.076397895812988,-10.278440475463867
1142,-10.743316650390625,-11.76151180267334,-12.030694961547852,-11.10923957824707,-3.5221352577209473,-3.557183265686035,-4.603384017944336,-4.326138496398926,-10.146910667419434,-9.164798736572266,-9.594554901123047,-10.103652954101562,-10.832657814025879,-10.306110382080078
1143,-11.076791763305664,-10.226003646850586,-9.411703109741211,-10.254210472106934,-3.557183265686035,-3.5221352577209473,-4.175884246826172,-4.522829055786133,-11.87913990020752,-12.133448600769043,-9.655292510986328,-9.229899406433105,-11.61524772644043,-12.176919937133789
1144,-10.743316650390625,-11.76151180267334,-11.949474334716797,-9.88550090789795,-3.5221352577209473,-3.557183265686035,-4.522829055786133,-4.175884246826172,-10.146910667419434,-9.013477325439453,-9.594554901123047,-10.103652954101562,-13.004600524902344,-11.628619194030762
1145,-10.552083015441895,-10.173036575317383,-6.351632595062256,-5.308279991149902,-3.680521011352539,-3.7567412853240967,-3.2138798236846924,-3.513960599899292,-11.879256248474121,-9.008691787719727,-7.876336574554443,-7.724717617034912,-9.984773635864258,-9.388571739196777
1146,-10.69369125366211,-10.688519477844238,-9.266342163085938,-7.323530673980713,-3.7567412853240967,-3.680521011352539,-3.513960599899292,-3.2138798236846924,-9.552278518676758,-5.725872993469238,-8.79955768585205,-8.79748821258545,-11.533577919006348,-10.423398971557617
1147,-10.552083015441895,-10.173036575317383,-11.157196044921875,-11.724401473999023,-3.680521011352539,-3.7567412853240967,-4.416019916534424,-5.345813274383545,-11.879256248474121,-11.727684020996094,-7.876336574554443,-7.724717617034912,-7.8278117179870605,-8.054693222045898
1148,-10.69369125366211,-10.688519477844238,-11.648149490356445,-10.133312225341797,-3.7567412853240967,-3.680521011352539,-5.345813274383545,-4.416019916534424,-9.552278518676758,-8.924107551574707,-8.79955768585205,-8.79748821258545,-8.342986106872559,-7.737051486968994
1149,-10.552083015441895,-10.173036575317383,-10.346272468566895,-10.699846267700195,-3.680521011352539,-3.7567412853240967,-4.326138496398926,-4.603384017944336,-11.879256248474121,-12.498085021972656,-7.876336574554443,-7.724717617034912,-10.076397895812988,-10.278440475463867
1150,-10.69369125366211,-10.688519477844238,-12.030694961547852,-11.10923957824707,-3.7567412853240967,-3.680521011352539,-4.603384017944336,-4.326138496398926,-9.552278518676758,-9.164798736572266,-8.79955768585205,-8.79748821258545,-10.832657814025879,-10.306110382080078
1151,-10.552083015441895,-10.173036575317383,-9.411703109741211,-10.254210472106934,-3.680521011352539,-3.7567412853240967,-4.175884246826172,-4.522829055786133,-11.879256248474121,-12.133448600769043,-7.876336574554443,-7.724717617034912,-11.61524772644043,-12.176919937133789
1152,-10.69369125366211,-10.688519477844238,-11.949474334716797,-9.88550090789795,-3.7567412853240967,-3.680521011352539,-4.522829055786133,-4.175884246826172,-9.552278518676758,-9.013477325439453,-8.79955768585205,-8.79748821258545,-13.004600524902344,-11.628619194030762
1153,-5.458789825439453,-5.888629913330078,-6.711488723754883,-7.057053565979004,-3.194485664367676,-3.365358352661133,-3.2138798236846924,-3.513960599899292,-10.53842830657959,-8.60888385772705,-8.797676086425781,-9.084237098693848,-10.057281494140625,-10.254748344421387
1154,-7.34506368637085,-5.674447059631348,-6.606196880340576,-5.37667179107666,-3.365358352661133,-3.194485664367676,-3.513960599899292,-3.2138798236846924,-9.41543960571289,-7.148807048797607,-10.389328002929688,-9.27558422088623,-9.529753684997559,-8.827168464660645
1155,-5.458789825439453,-5.888629913330078,-12.169523239135742,-11.891552925109863,-3.194485664367676,-3.365358352661133,-4.416019916534424,-5.345813274383545,-10.53842830657959,-10.706521034240723,-8.797676086425781,-9.084237098693848,-8.810518264770508,-8.699329376220703
1156,-7.34506368637085,-5.674447059631348,-10.665055274963379,-9.252241134643555,-3.365358352661133,-3.194485664367676,-5.345813274383545,-4.416019916534424,-9.41543960571289,-9.275395393371582,-10.389328002929688,-9.27558422088623,-8.699542999267578,-8.134417533874512
1157,-5.458789825439453,-5.888629913330078,-12.13065242767334,-11.771638870239258,-3.194485664367676,-3.365358352661133,-4.326138496398926,-4.603384017944336,-10.53842830657959,-11.599196434020996,-8.797676086425781,-9.084237098693848,-11.295721054077148,-11.090570449829102
1158,-7.34506368637085,-5.674447059631348,-11.026392936706543,-8.828112602233887,-3.365358352661133,-3.194485664367676,-4.603384017944336,-4.326138496398926,-9.41543960571289,-10.479045867919922,-10.389328002929688,-9.27558422088623,-11.05959701538086,-9.803436279296875
1159,-5.458789825439453,-5.888629913330078,-11.63741683959961,-10.245609283447266,-3.194485664367676,-3.365358352661133,-4.175884246826172,-4.522829055786133,-10.53842830657959,-10.999340057373047,-8.797676086425781,-9.084237098693848,-12.903910636901855,-11.97603988647461
1160,-7.34506368637085,-5.674447059631348,-10.190486907958984,-8.837749481201172,-3.365358352661133,-3.194485664367676,-4.522829055786133,-4.175884246826172,-9.41543960571289,-9.423956871032715,-10.389328002929688,-9.27558422088623,-11.904533386230469,-11.002708435058594
1161,-8.791600227355957,-9.835857391357422,-6.711488723754883,-7.057053565979004,-3.1707377433776855,-3.582444190979004,-3.2138798236846924,-3.513960599899292,-10.328783988952637,-8.60888385772705,-7.427114963531494,-7.891229629516602,-10.057281494140625,-10.254748344421387
1162,-7.601800441741943,-6.5605950355529785,-6.606196880340576,-5.37667179107666,-3.582444190979004,-3.1707377433776855,-3.513960599899292,-3.2138798236846924,-8.92292308807373,-7.148807048797607,-7.230766296386719,-6.768007755279541,-9.529753684997559,-8.827168464660645
1163,-8.791600227355957,-9.835857391357422,-12.169523239135742,-11.891552925109863,-3.1707377433776855,-3.582444190979004,-4.416019916534424,-5.345813274383545,-10.328783988952637,-10.706521034240723,-7.427114963531494,-7.891229629516602,-8.810518264770508,-8.699329376220703
1164,-7.601800441741943,-6.5605950355529785,-10.665055274963379,-9.252241134643555,-3.582444190979004,-3.1707377433776855,-5.345813274383545,-4.416019916534424,-8.92292308807373,-9.275395393371582,-7.230766296386719,-6.768007755279541,-8.699542999267578,-8.134417533874512
1165,-8.791600227355957,-9.835857391357422,-12.13065242767334,-11.771638870239258,-3.1707377433776855,-3.582444190979004,-4.326138496398926,-4.603384017944336,-10.328783988952637,-11.599196434020996,-7.427114963531494,-7.891229629516602,-11.295721054077148,-11.090570449829102
