idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
68,-2.240795135498047,-2.112941026687622,-3.982943058013916,-3.631056308746338,-3.4761171340942383,-3.190032482147217,-4.783220291137695,-4.281555652618408,-5.414069652557373,-5.526089191436768,-2.652625799179077,-2.567389726638794,-2.7535507678985596,-2.6127963066101074
69,-2.620217800140381,-2.122873306274414,-3.6764674186706543,-3.8061585426330566,-3.190032482147217,-3.4761171340942383,-4.234408378601074,-4.463601589202881,-5.241654872894287,-5.226537227630615,-2.8902804851531982,-2.5587174892425537,-3.8217432498931885,-3.895853042602539
70,-2.240795135498047,-2.112941026687622,-3.6673855781555176,-3.25998592376709,-3.4761171340942383,-3.190032482147217,-4.463601589202881,-4.234408378601074,-5.414069652557373,-5.37697172164917,-2.652625799179077,-2.567389726638794,-3.8570969104766846,-3.6242971420288086
71,-2.620217800140381,-2.122873306274414,-3.490142583847046,-3.7910120487213135,-3.190032482147217,-3.4761171340942383,-4.03997802734375,-4.377406120300293,-5.241654872894287,-5.425287246704102,-2.8902804851531982,-2.5587174892425537,-4.202508926391602,-4.4030890464782715
72,-2.240795135498047,-2.112941026687622,-3.6312103271484375,-3.02003812789917,-3.4761171340942383,-3.190032482147217,-4.377406120300293,-4.03997802734375,-5.414069652557373,-5.559154033660889,-2.652625799179077,-2.567389726638794,-4.375214099884033,-3.9677658081054688
73,-3.8494138717651367,-2.9857425689697266,-3.007766008377075,-2.6429357528686523,-3.3205041885375977,-3.5732955932617188,-3.2106993198394775,-3.4094786643981934,-6.182807922363281,-4.448729038238525,-2.438002586364746,-2.0541486740112305,-4.346991539001465,-4.138517379760742
74,-2.9868311882019043,-3.0460453033447266,-2.6534981727600098,-2.5536980628967285,-3.5732955932617188,-3.3205041885375977,-3.4094786643981934,-3.2106993198394775,-5.980273723602295,-4.48196268081665,-2.124998092651367,-2.151315450668335,-4.202082633972168,-4.145053863525391
75,-3.8494138717651367,-2.9857425689697266,-3.9967994689941406,-4.324068546295166,-3.3205041885375977,-3.5732955932617188,-4.281555652618408,-4.783220291137695,-6.182807922363281,-5.656052112579346,-2.438002586364746,-2.0541486740112305,-2.7548093795776367,-2.8857171535491943
76,-2.9868311882019043,-3.0460453033447266,-3.982943058013916,-3.631056308746338,-3.5732955932617188,-3.3205041885375977,-4.783220291137695,-4.281555652618408,-5.980273723602295,-5.526089191436768,-2.124998092651367,-2.151315450668335,-2.7535507678985596,-2.6127963066101074
77,-3.8494138717651367,-2.9857425689697266,-3.6764674186706543,-3.8061585426330566,-3.3205041885375977,-3.5732955932617188,-4.234408378601074,-4.463601589202881,-6.182807922363281,-5.226537227630615,-2.438002586364746,-2.0541486740112305,-3.8217432498931885,-3.895853042602539
78,-2.9868311882019043,-3.0460453033447266,-3.6673855781555176,-3.25998592376709,-3.5732955932617188,-3.3205041885375977,-4.463601589202881,-4.234408378601074,-5.980273723602295,-5.37697172164917,-2.124998092651367,-2.151315450668335,-3.8570969104766846,-3.6242971420288086
79,-3.8494138717651367,-2.9857425689697266,-3.490142583847046,-3.7910120487213135,-3.3205041885375977,-3.5732955932617188,-4.03997802734375,-4.377406120300293,-6.182807922363281,-5.425287246704102,-2.438002586364746,-2.0541486740112305,-4.202508926391602,-4.4030890464782715
80,-2.9868311882019043,-3.0460453033447266,-3.6312103271484375,-3.02003812789917,-3.5732955932617188,-3.3205041885375977,-4.377406120300293,-4.03997802734375,-5.980273723602295,-5.559154033660889,-2.124998092651367,-2.151315450668335,-4.375214099884033,-3.9677658081054688
81,-3.8961591720581055,-3.9193027019500732,-3.007766008377075,-2.6429357528686523,-3.4096102714538574,-3.580756664276123,-3.2106993198394775,-3.4094786643981934,-6.363653659820557,-4.448729038238525,-3.2891416549682617,-3.300713300704956,-4.346991539001465,-4.138517379760742
82,-4.106897830963135,-3.5324060916900635,-2.6534981727600098,-2.5536980628967285,-3.580756664276123,-3.4096102714538574,-3.4094786643981934,-3.2106993198394775,-6.406455993652344,-4.48196268081665,-3.396692991256714,-3.1094470024108887,-4.202082633972168,-4.145053863525391
83,-3.8961591720581055,-3.9193027019500732,-3.9967994689941406,-4.324068546295166,-3.4096102714538574,-3.580756664276123,-4.281555652618408,-4.783220291137695,-6.363653659820557,-5.656052112579346,-3.2891416549682617,-3.300713300704956,-2.7548093795776367,-2.8857171535491943
84,-4.106897830963135,-3.5324060916900635,-3.982943058013916,-3.631056308746338,-3.580756664276123,-3.4096102714538574,-4.783220291137695,-4.281555652618408,-6.406455993652344,-5.526089191436768,-3.396692991256714,-3.1094470024108887,-2.7535507678985596,-2.6127963066101074
85,-3.8961591720581055,-3.9193027019500732,-3.6764674186706543,-3.8061585426330566,-3.4096102714538574,-3.580756664276123,-4.234408378601074,-4.463601589202881,-6.363653659820557,-5.226537227630615,-3.2891416549682617,-3.300713300704956,-3.8217432498931885,-3.895853042602539
86,-4.106897830963135,-3.5324060916900635,-3.6673855781555176,-3.25998592376709,-3.580756664276123,-3.4096102714538574,-4.463601589202881,-4.234408378601074,-6.406455993652344,-5.37697172164917,-3.396692991256714,-3.1094470024108887,-3.8570969104766846,-3.6242971420288086
87,-3.8961591720581055,-3.9193027019500732,-3.490142583847046,-3.7910120487213135,-3.4096102714538574,-3.580756664276123,-4.03997802734375,-4.377406120300293,-6.363653659820557,-5.425287246704102,-3.2891416549682617,-3.300713300704956,-4.202508926391602,-4.4030890464782715
88,-4.106897830963135,-3.5324060916900635,-3.6312103271484375,-3.02003812789917,-3.580756664276123,-3.4096102714538574,-4.377406120300293,-4.03997802734375,-6.406455993652344,-5.559154033660889,-3.396692991256714,-3.1094470024108887,-4.375214099884033,-3.9677658081054688
89,-3.85292387008667,-3.5252132415771484,-3.007766008377075,-2.6429357528686523,-3.993229866027832,-4.221218109130859,-3.2106993198394775,-3.4094786643981934,-5.840784072875977,-4.448729038238525,-2.327197790145874,-2.196113348007202,-4.346991539001465,-4.138517379760742
90,-3.678577423095703,-3.2495064735412598,-2.6534981727600098,-2.5536980628967285,-4.221218109130859,-3.993229866027832,-3.4094786643981934,-3.2106993198394775,-5.7957682609558105,-4.48196268081665,-2.186558485031128,-2.014930486679077,-4.202082633972168,-4.145053863525391
91,-3.85292387008667,-3.5252132415771484,-3.9967994689941406,-4.324068546295166,-3.993229866027832,-4.221218109130859,-4.281555652618408,-4.783220291137695,-5.840784072875977,-5.656052112579346,-2.327197790145874,-2.196113348007202,-2.7548093795776367,-2.8857171535491943
