idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2
768,-3.2168684005737305,-3.1680288314819336,-2.7130608558654785,-2.6859302520751953,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
769,-2.4773213863372803,-2.1379234790802,-2.4507901668548584,-2.0713443756103516,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
770,-2.9447691440582275,-2.555189847946167,-2.5405631065368652,-2.4053702354431152,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
771,-2.4773213863372803,-2.1379234790802,-3.2034785747528076,-2.9319581985473633,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
772,-2.9447691440582275,-2.555189847946167,-3.043071746826172,-2.8837978839874268,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
773,-2.4773213863372803,-2.1379234790802,-3.002291202545166,-2.5560402870178223,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
774,-2.9447691440582275,-2.555189847946167,-2.7130608558654785,-2.6859302520751953,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
775,-2.4171814918518066,-1.940399169921875,-2.478849411010742,-2.04219651222229,-3.5103306770324707,-4.22493839263916,-3.234431743621826,-3.7693097591400146
776,-2.798438787460327,-2.628811836242676,-2.7374181747436523,-2.5984914302825928,-4.22493839263916,-3.5103306770324707,-3.7693097591400146,-3.234431743621826
777,-2.4171814918518066,-1.940399169921875,-2.9468038082122803,-2.7495086193084717,-3.5103306770324707,-4.22493839263916,-4.030274391174316,-4.952989101409912
778,-2.798438787460327,-2.628811836242676,-3.223118305206299,-3.0351195335388184,-4.22493839263916,-3.5103306770324707,-4.952989101409912,-4.030274391174316
779,-2.4171814918518066,-1.940399169921875,-2.7298026084899902,-2.5048742294311523,-3.5103306770324707,-4.22493839263916,-4.198935508728027,-4.887428283691406
780,-2.798438787460327,-2.628811836242676,-2.856006145477295,-2.738063335418701,-4.22493839263916,-3.5103306770324707,-4.887428283691406,-4.198935508728027
781,-3.031538724899292,-2.6063551902770996,-2.478849411010742,-2.04219651222229,-3.580639600753784,-4.348960876464844,-3.234431743621826,-3.7693097591400146
782,-2.7626681327819824,-2.9888079166412354,-2.7374181747436523,-2.5984914302825928,-4.348960876464844,-3.580639600753784,-3.7693097591400146,-3.234431743621826
783,-3.031538724899292,-2.6063551902770996,-2.9468038082122803,-2.7495086193084717,-3.580639600753784,-4.348960876464844,-4.030274391174316,-4.952989101409912
784,-2.7626681327819824,-2.9888079166412354,-3.223118305206299,-3.0351195335388184,-4.348960876464844,-3.580639600753784,-4.952989101409912,-4.030274391174316
785,-3.031538724899292,-2.6063551902770996,-2.729802131652832,-2.504873752593994,-3.580639600753784,-4.348960876464844,-4.198935508728027,-4.887428283691406
786,-2.7626681327819824,-2.9888079166412354,-2.856006145477295,-2.738063335418701,-4.348960876464844,-3.580639600753784,-4.887428283691406,-4.198935508728027
787,-2.5154709815979004,-2.2671360969543457,-2.4788498878479004,-2.04219651222229,-2.943258285522461,-3.5367090702056885,-3.234431743621826,-3.7693097591400146
788,-3.0455451011657715,-2.7045421600341797,-2.7374181747436523,-2.5984914302825928,-3.5367090702056885,-2.943258285522461,-3.7693097591400146,-3.234431743621826
789,-2.5154709815979004,-2.2671360969543457,-2.9468038082122803,-2.7495086193084717,-2.943258285522461,-3.5367090702056885,-4.030274391174316,-4.952989101409912
790,-3.0455451011657715,-2.7045421600341797,-3.223118305206299,-3.0351195335388184,-3.5367090702056885,-2.943258285522461,-4.952989101409912,-4.030274391174316
791,-2.5154709815979004,-2.2671360969543457,-2.729802131652832,-2.504873752593994,-2.943258285522461,-3.5367090702056885,-4.198935508728027,-4.887428283691406
792,-3.0455451011657715,-2.7045421600341797,-2.856006145477295,-2.738063335418701,-3.5367090702056885,-2.943258285522461,-4.887428283691406,-4.198935508728027
793,-2.3589024543762207,-2.0730717182159424,-2.6329665184020996,-2.306576728820801,-3.6920642852783203,-4.435022354125977,-2.866837501525879,-3.34958553314209
794,-2.539287567138672,-2.1694040298461914,-2.686035633087158,-2.5080201625823975,-4.435022354125977,-3.6920642852783203,-3.34958553314209,-2.866837501525879
795,-2.3589024543762207,-2.0730717182159424,-3.012381076812744,-2.881422519683838,-3.6920642852783203,-4.435022354125977,-3.799917697906494,-4.745736122131348
796,-2.539287567138672,-2.1694040298461914,-3.3609619140625,-2.864712715148926,-4.435022354125977,-3.6920642852783203,-4.745736122131348,-3.799917697906494
797,-2.3589024543762207,-2.0730717182159424,-2.8175902366638184,-2.6749606132507324,-3.6920642852783203,-4.435022354125977,-4.148251056671143,-4.778675079345703
798,-2.539287567138672,-2.1694040298461914,-3.097477674484253,-2.764793634414673,-4.435022354125977,-3.6920642852783203,-4.778675079345703,-4.148251056671143
799,-3.109612464904785,-2.9195680618286133,-2.6329665184020996,-2.306576728820801,-3.206665515899658,-3.9481301307678223,-2.866837501525879,-3.34958553314209
800,-3.2783865928649902,-3.0092244148254395,-2.686035633087158,-2.5080201625823975,-3.9481301307678223,-3.206665515899658,-3.34958553314209,-2.866837501525879
801,-3.109612464904785,-2.9195680618286133,-3.012381076812744,-2.881422519683838,-3.206665515899658,-3.9481301307678223,-3.799917697906494,-4.745736122131348
802,-3.2783865928649902,-3.0092244148254395,-3.3609619140625,-2.864712715148926,-3.9481301307678223,-3.206665515899658,-4.745736122131348,-3.799917697906494
803,-3.109612464904785,-2.9195680618286133,-2.8175902366638184,-2.6749606132507324,-3.206665515899658,-3.9481301307678223,-4.148251056671143,-4.778675079345703
804,-3.2783865928649902,-3.0092244148254395,-3.097477674484253,-2.764793634414673,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
805,-2.6032049655914307,-2.378262758255005,-2.6329665184020996,-2.306576728820801,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
806,-2.947068929672241,-2.560269832611084,-2.686035633087158,-2.5080201625823975,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
807,-2.6032049655914307,-2.378262758255005,-3.012381076812744,-2.881422519683838,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
808,-2.947068929672241,-2.560269832611084,-3.3609619140625,-2.864712715148926,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
809,-2.6032049655914307,-2.378262758255005,-2.8175902366638184,-2.6749606132507324,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
810,-2.947068929672241,-2.560269832611084,-3.097477674484253,-2.764793634414673,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
811,-2.635180950164795,-2.632795572280884,-2.8110060691833496,-2.8452553749084473,-3.6920642852783203,-4.435022354125977,-2.866837501525879,-3.34958553314209
812,-2.8622217178344727,-2.630868673324585,-3.0274171829223633,-2.8219516277313232,-4.435022354125977,-3.6920642852783203,-3.34958553314209,-2.866837501525879
813,-2.635180950164795,-2.632795572280884,-3.3266892433166504,-3.287875175476074,-3.6920642852783203,-4.435022354125977,-3.799917697906494,-4.745736122131348
814,-2.8622217178344727,-2.630868673324585,-3.3157291412353516,-3.19474720954895,-4.435022354125977,-3.6920642852783203,-4.745736122131348,-3.799917697906494
815,-2.635180950164795,-2.632795572280884,-3.076462745666504,-3.00307559967041,-3.6920642852783203,-4.435022354125977,-4.148251056671143,-4.778675079345703
816,-2.8622217178344727,-2.630868673324585,-2.9314208030700684,-2.9334793090820312,-4.435022354125977,-3.6920642852783203,-4.778675079345703,-4.148251056671143
817,-3.4639878273010254,-3.5840768814086914,-2.8110060691833496,-2.8452553749084473,-3.206665515899658,-3.9481301307678223,-2.866837501525879,-3.34958553314209
818,-3.548130512237549,-3.463820695877075,-3.0274171829223633,-2.8219516277313232,-3.9481301307678223,-3.206665515899658,-3.34958553314209,-2.866837501525879
819,-3.4639878273010254,-3.5840768814086914,-3.3266892433166504,-3.287875175476074,-3.206665515899658,-3.9481301307678223,-3.799917697906494,-4.745736122131348
820,-3.548130512237549,-3.463820695877075,-3.3157291412353516,-3.19474720954895,-3.9481301307678223,-3.206665515899658,-4.745736122131348,-3.799917697906494
821,-3.4639878273010254,-3.5840768814086914,-3.076462745666504,-3.00307559967041,-3.206665515899658,-3.9481301307678223,-4.148251056671143,-4.778675079345703
822,-3.548130512237549,-3.463820695877075,-2.93142032623291,-2.933478355407715,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
823,-2.801661491394043,-3.0244383811950684,-2.8110060691833496,-2.8452553749084473,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
824,-3.2962534427642822,-2.8048911094665527,-3.0274171829223633,-2.8219516277313232,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
825,-2.801661491394043,-3.0244383811950684,-3.3266892433166504,-3.287875175476074,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
826,-3.2962534427642822,-2.8048911094665527,-3.3157291412353516,-3.19474720954895,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
827,-2.801661491394043,-3.0244383811950684,-3.076462745666504,-3.00307559967041,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
828,-3.2962534427642822,-2.8048911094665527,-2.93142032623291,-2.933478355407715,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
829,-2.3205204010009766,-2.10093355178833,-2.7478878498077393,-2.475548505783081,-3.6920642852783203,-4.435022354125977,-2.866837501525879,-3.34958553314209
830,-3.090651750564575,-2.6874032020568848,-3.279712677001953,-3.1027450561523438,-4.435022354125977,-3.6920642852783203,-3.34958553314209,-2.866837501525879
831,-2.3205204010009766,-2.10093355178833,-3.3558597564697266,-3.3739211559295654,-3.6920642852783203,-4.435022354125977,-3.799917697906494,-4.745736122131348
832,-3.090651750564575,-2.6874032020568848,-3.7080495357513428,-3.4803972244262695,-4.435022354125977,-3.6920642852783203,-4.745736122131348,-3.799917697906494
833,-2.320525884628296,-2.100923776626587,-3.070354461669922,-2.810582160949707,-3.6920642852783203,-4.435022354125977,-4.148251056671143,-4.778675079345703
834,-3.0906524658203125,-2.687394857406616,-3.2656867504119873,-3.256486415863037,-4.435022354125977,-3.6920642852783203,-4.778675079345703,-4.148251056671143
835,-3.14054536819458,-3.2185521125793457,-2.7478878498077393,-2.475548505783081,-3.206665515899658,-3.9481301307678223,-2.866837501525879,-3.34958553314209
836,-4.046698093414307,-3.526944160461426,-3.279712677001953,-3.1027450561523438,-3.9481301307678223,-3.206665515899658,-3.34958553314209,-2.866837501525879
837,-3.14054536819458,-3.2185521125793457,-3.3558597564697266,-3.3739211559295654,-3.206665515899658,-3.9481301307678223,-3.799917697906494,-4.745736122131348
838,-4.046698093414307,-3.526944160461426,-3.7080495357513428,-3.4803972244262695,-3.9481301307678223,-3.206665515899658,-4.745736122131348,-3.799917697906494
839,-3.14054536819458,-3.2185521125793457,-3.070354461669922,-2.810582160949707,-3.206665515899658,-3.9481301307678223,-4.148251056671143,-4.778675079345703
840,-4.046698093414307,-3.526944160461426,-3.2656867504119873,-3.256486415863037,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
841,-2.5783307552337646,-2.456131935119629,-2.7478878498077393,-2.475548505783081,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
842,-3.472099781036377,-3.140671491622925,-3.279712677001953,-3.1027450561523438,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
843,-2.5783307552337646,-2.456131935119629,-3.3558597564697266,-3.3739211559295654,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
844,-3.472099781036377,-3.140671491622925,-3.7080495357513428,-3.4803972244262695,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
845,-2.5783307552337646,-2.456131935119629,-3.070354461669922,-2.810582160949707,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
846,-3.472099781036377,-3.140671491622925,-3.2656867504119873,-3.256486415863037,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
847,-2.6013667583465576,-2.100684642791748,-2.589162826538086,-2.2115325927734375,-3.6920642852783203,-4.435022354125977,-2.866837501525879,-3.34958553314209
848,-2.88043212890625,-2.485280752182007,-2.9008054733276367,-2.5172293186187744,-4.435022354125977,-3.6920642852783203,-3.34958553314209,-2.866837501525879
849,-2.6013667583465576,-2.100684642791748,-3.3211450576782227,-3.1831531524658203,-3.6920642852783203,-4.435022354125977,-3.799917697906494,-4.745736122131348
850,-2.88043212890625,-2.4852802753448486,-3.6418709754943848,-3.146960735321045,-4.435022354125977,-3.6920642852783203,-4.745736122131348,-3.799917697906494
851,-2.6013667583465576,-2.100684642791748,-3.0922470092773438,-2.8026061058044434,-3.6920642852783203,-4.435022354125977,-4.148251056671143,-4.778675079345703
852,-2.88043212890625,-2.4852802753448486,-3.268439292907715,-2.8650455474853516,-4.435022354125977,-3.6920642852783203,-4.778675079345703,-4.148251056671143
853,-3.334111213684082,-2.9594366550445557,-2.589162826538086,-2.2115325927734375,-3.206665515899658,-3.9481301307678223,-2.866837501525879,-3.34958553314209
854,-3.636375904083252,-3.268775463104248,-2.9008054733276367,-2.5172293186187744,-3.9481301307678223,-3.206665515899658,-3.34958553314209,-2.866837501525879
855,-3.334111213684082,-2.9594366550445557,-3.3211450576782227,-3.1831531524658203,-3.206665515899658,-3.9481301307678223,-3.799917697906494,-4.745736122131348
856,-3.636375904083252,-3.268775463104248,-3.6418709754943848,-3.146960735321045,-3.9481301307678223,-3.206665515899658,-4.745736122131348,-3.799917697906494
857,-3.334111213684082,-2.9594366550445557,-3.0922470092773438,-2.8026061058044434,-3.206665515899658,-3.9481301307678223,-4.148251056671143,-4.778675079345703
858,-3.636375904083252,-3.268775463104248,-3.268439292907715,-2.8650455474853516,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
859,-2.732811689376831,-2.512627124786377,-2.589162826538086,-2.2115325927734375,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
860,-3.219515323638916,-2.7333664894104004,-2.9008054733276367,-2.5172293186187744,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
861,-2.732811689376831,-2.512627124786377,-3.3211450576782227,-3.1831531524658203,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
862,-3.219515323638916,-2.7333664894104004,-3.6418709754943848,-3.146960735321045,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
863,-2.732811689376831,-2.512627124786377,-3.0922470092773438,-2.8026061058044434,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
864,-3.219515323638916,-2.7333664894104004,-3.268439292907715,-2.8650455474853516,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
865,-2.5425848960876465,-1.5014536380767822,-2.8946728706359863,-1.8129334449768066,-3.6920642852783203,-4.435022354125977,-2.866837501525879,-3.34958553314209
866,-2.535301685333252,-2.661431312561035,-2.583017349243164,-2.891486167907715,-4.435022354125977,-3.6920642852783203,-3.34958553314209,-2.866837501525879
867,-2.5425848960876465,-1.5014536380767822,-3.6563539505004883,-2.5291829109191895,-3.6920642852783203,-4.435022354125977,-3.799917697906494,-4.745736122131348
868,-2.535301685333252,-2.661431312561035,-3.205371379852295,-3.5959811210632324,-4.435022354125977,-3.6920642852783203,-4.745736122131348,-3.799917697906494
869,-2.5425848960876465,-1.5014536380767822,-3.3439769744873047,-2.3207082748413086,-3.6920642852783203,-4.435022354125977,-4.148251056671143,-4.778675079345703
870,-2.535301685333252,-2.661431312561035,-2.91697359085083,-3.3292064666748047,-4.435022354125977,-3.6920642852783203,-4.778675079345703,-4.148251056671143
871,-3.7651586532592773,-2.650850296020508,-2.8946728706359863,-1.8129334449768066,-3.206665515899658,-3.9481301307678223,-2.866837501525879,-3.34958553314209
872,-3.4809646606445312,-3.5272810459136963,-2.583017349243164,-2.891486167907715,-3.9481301307678223,-3.206665515899658,-3.34958553314209,-2.866837501525879
873,-3.7651586532592773,-2.650850296020508,-3.6563539505004883,-2.5291829109191895,-3.206665515899658,-3.9481301307678223,-3.799917697906494,-4.745736122131348
874,-3.4809646606445312,-3.5272810459136963,-3.205371379852295,-3.5959811210632324,-3.9481301307678223,-3.206665515899658,-4.745736122131348,-3.799917697906494
875,-3.7651586532592773,-2.650850296020508,-3.3439769744873047,-2.3207082748413086,-3.206665515899658,-3.9481301307678223,-4.148251056671143,-4.778675079345703
876,-3.4809646606445312,-3.5272810459136963,-2.91697359085083,-3.3292064666748047,-3.9481301307678223,-3.206665515899658,-4.778675079345703,-4.148251056671143
877,-2.980069637298584,-1.8304561376571655,-2.8946728706359863,-1.8129334449768066,-2.7721619606018066,-3.401806354522705,-2.866837501525879,-3.34958553314209
878,-2.8878750801086426,-3.194002628326416,-2.583017349243164,-2.891486167907715,-3.401806354522705,-2.7721619606018066,-3.34958553314209,-2.866837501525879
879,-2.980069637298584,-1.8304561376571655,-3.6563539505004883,-2.5291829109191895,-2.7721619606018066,-3.401806354522705,-3.799917697906494,-4.745736122131348
880,-2.8878750801086426,-3.194002628326416,-3.205371379852295,-3.5959811210632324,-3.401806354522705,-2.7721619606018066,-4.745736122131348,-3.799917697906494
881,-2.980069637298584,-1.8304561376571655,-3.3439769744873047,-2.3207082748413086,-2.7721619606018066,-3.401806354522705,-4.148251056671143,-4.778675079345703
882,-2.8878750801086426,-3.194002628326416,-2.91697359085083,-3.3292064666748047,-3.401806354522705,-2.7721619606018066,-4.778675079345703,-4.148251056671143
883,-1.6931796073913574,-1.949945092201233,-2.151731014251709,-2.310429573059082,-3.5103306770324707,-4.22493839263916,-3.234431743621826,-3.7693097591400146
884,-2.4263672828674316,-1.9780834913253784,-2.6904056072235107,-2.3756253719329834,-4.22493839263916,-3.5103306770324707,-3.7693097591400146,-3.234431743621826
885,-1.6931796073913574,-1.949945092201233,-3.155238151550293,-3.307846784591675,-3.5103306770324707,-4.22493839263916,-4.030274391174316,-4.952989101409912
886,-2.4263672828674316,-1.9780834913253784,-3.492037057876587,-3.1959943771362305,-4.22493839263916,-3.5103306770324707,-4.952989101409912,-4.030274391174316
887,-1.6931796073913574,-1.949945092201233,-2.99638032913208,-2.993557929992676,-3.5103306770324707,-4.22493839263916,-4.198935508728027,-4.887428283691406
888,-2.4263672828674316,-1.9780834913253784,-3.3238284587860107,-3.0451056957244873,-4.22493839263916,-3.5103306770324707,-4.887428283691406,-4.198935508728027
889,-3.0797181129455566,-3.048658847808838,-2.151731014251709,-2.310429573059082,-3.580639600753784,-4.348960876464844,-3.234431743621826,-3.7693097591400146
890,-3.8567774295806885,-3.3470726013183594,-2.6904056072235107,-2.3756253719329834,-4.348960876464844,-3.580639600753784,-3.7693097591400146,-3.234431743621826
891,-3.0797181129455566,-3.048658847808838,-3.155238151550293,-3.307846784591675,-3.580639600753784,-4.348960876464844,-4.030274391174316,-4.952989101409912
892,-3.8567774295806885,-3.3470726013183594,-3.492037057876587,-3.1959943771362305,-4.348960876464844,-3.580639600753784,-4.952989101409912,-4.030274391174316
893,-3.0797181129455566,-3.048658847808838,-2.99638032913208,-2.993557929992676,-3.580639600753784,-4.348960876464844,-4.198935508728027,-4.887428283691406
894,-3.8567774295806885,-3.3470726013183594,-3.3238284587860107,-3.0451056957244873,-4.348960876464844,-3.580639600753784,-4.887428283691406,-4.198935508728027
895,-1.8552619218826294,-2.3657426834106445,-2.151731014251709,-2.310429573059082,-2.943258285522461,-3.5367090702056885,-3.234431743621826,-3.7693097591400146
896,-2.9672112464904785,-2.277275562286377,-2.6904056072235107,-2.3756253719329834,-3.5367090702056885,-2.943258285522461,-3.7693097591400146,-3.234431743621826
897,-1.8552660942077637,-2.3657469749450684,-3.155238151550293,-3.3078463077545166,-2.943258285522461,-3.5367090702056885,-4.030274391174316,-4.952989101409912
898,-2.967210531234741,-2.2772722244262695,-3.492037057876587,-3.1959943771362305,-3.5367090702056885,-2.943258285522461,-4.952989101409912,-4.030274391174316
899,-1.8552660942077637,-2.3657469749450684,-2.996379852294922,-2.993557929992676,-2.943258285522461,-3.5367090702056885,-4.198935508728027,-4.887428283691406
900,-2.967210531234741,-2.2772722244262695,-3.3238284587860107,-3.0451061725616455,-3.5367090702056885,-2.943258285522461,-4.887428283691406,-4.198935508728027
901,-3.2675275802612305,-3.2036590576171875,-3.4232962131500244,-3.312509059906006,-3.832709789276123,-3.6920642852783203,-2.9778895378112793,-2.866837501525879
902,-3.401080846786499,-2.8194196224212646,-3.4756112098693848,-3.0685548782348633,-3.6920642852783203,-3.832709789276123,-2.866837501525879,-2.9778895378112793
903,-3.2675275802612305,-3.2036590576171875,-4.078158378601074,-3.8317394256591797,-3.832709789276123,-3.6920642852783203,-4.008906364440918,-3.799917697906494
904,-3.401080846786499,-2.8194196224212646,-3.895397663116455,-3.8265814781188965,-3.6920642852783203,-3.832709789276123,-3.799917697906494,-4.008906364440918
905,-3.2675275802612305,-3.2036590576171875,-3.8646316528320312,-3.682145595550537,-3.832709789276123,-3.6920642852783203,-4.221569538116455,-4.148251056671143
906,-3.401080846786499,-2.8194196224212646,-3.9107279777526855,-3.6893277168273926,-3.6920642852783203,-3.832709789276123,-4.148251056671143,-4.221569538116455
907,-4.3959269523620605,-4.03603458404541,-3.4232962131500244,-3.312509059906006,-3.444553852081299,-3.206665515899658,-2.9778895378112793,-2.866837501525879
908,-4.652055740356445,-4.001186370849609,-3.4756112098693848,-3.0685548782348633,-3.206665515899658,-3.444553852081299,-2.866837501525879,-2.9778895378112793
909,-4.3959269523620605,-4.03603458404541,-4.078158378601074,-3.8317394256591797,-3.444553852081299,-3.206665515899658,-4.008906364440918,-3.799917697906494
910,-4.652055740356445,-4.001186370849609,-3.895397663116455,-3.8265814781188965,-3.206665515899658,-3.444553852081299,-3.799917697906494,-4.008906364440918
911,-4.3959269523620605,-4.03603458404541,-3.8646316528320312,-3.682145595550537,-3.444553852081299,-3.206665515899658,-4.221569538116455,-4.148251056671143
912,-4.652055740356445,-4.001186370849609,-3.9107279777526855,-3.6893277168273926,-3.206665515899658,-3.444553852081299,-4.148251056671143,-4.221569538116455
913,-3.5415005683898926,-3.617544174194336,-3.4232962131500244,-3.312509059906006,-2.846214532852173,-2.7721619606018066,-2.9778895378112793,-2.866837501525879
914,-3.86378812789917,-3.1600451469421387,-3.4756112098693848,-3.0685548782348633,-2.7721619606018066,-2.846214532852173,-2.866837501525879,-2.9778895378112793
915,-3.5415005683898926,-3.617544174194336,-4.078158378601074,-3.8317394256591797,-2.846214532852173,-2.7721619606018066,-4.008906364440918,-3.799917697906494
916,-3.86378812789917,-3.1600451469421387,-3.895397663116455,-3.8265814781188965,-2.7721619606018066,-2.846214532852173,-3.799917697906494,-4.008906364440918
917,-3.5415005683898926,-3.617544174194336,-3.8646316528320312,-3.682145595550537,-2.846214532852173,-2.7721619606018066,-4.221569538116455,-4.148251056671143
918,-3.86378812789917,-3.1600451469421387,-3.9107279777526855,-3.6893277168273926,-2.7721619606018066,-2.846214532852173,-4.148251056671143,-4.221569538116455
919,-3.3238396644592285,-2.221257209777832,-2.985198497772217,-2.3681578636169434,-3.832709789276123,-3.6920642852783203,-2.9778895378112793,-2.866837501525879
920,-2.8971009254455566,-2.1867523193359375,-3.176011562347412,-2.5495922565460205,-3.6920642852783203,-3.832709789276123,-2.866837501525879,-2.9778895378112793
921,-3.3238396644592285,-2.221257209777832,-3.185302734375,-2.8043389320373535,-3.832709789276123,-3.6920642852783203,-4.008906364440918,-3.799917697906494
922,-2.8971009254455566,-2.1867523193359375,-3.318591594696045,-3.119560480117798,-3.6920642852783203,-3.832709789276123,-3.799917697906494,-4.008906364440918
923,-3.3238396644592285,-2.221257209777832,-3.1910619735717773,-2.7298641204833984,-3.832709789276123,-3.6920642852783203,-4.221569538116455,-4.148251056671143
924,-2.8971009254455566,-2.1867523193359375,-3.321420431137085,-2.958669662475586,-3.6920642852783203,-3.832709789276123,-4.148251056671143,-4.221569538116455
925,-3.9975128173828125,-3.1173810958862305,-2.985198497772217,-2.3681578636169434,-3.444553852081299,-3.206665515899658,-2.9778895378112793,-2.866837501525879
926,-3.701850414276123,-3.214637279510498,-3.176011562347412,-2.5495922565460205,-3.206665515899658,-3.444553852081299,-2.866837501525879,-2.9778895378112793
927,-3.9975128173828125,-3.1173810958862305,-3.185302734375,-2.8043389320373535,-3.444553852081299,-3.206665515899658,-4.008906364440918,-3.799917697906494
928,-3.701850414276123,-3.214637279510498,-3.318591594696045,-3.119560480117798,-3.206665515899658,-3.444553852081299,-3.799917697906494,-4.008906364440918
929,-3.9975085258483887,-3.1173830032348633,-3.1910619735717773,-2.7298641204833984,-3.444553852081299,-3.206665515899658,-4.221569538116455,-4.148251056671143
930,-3.7018542289733887,-3.214643716812134,-3.321420431137085,-2.958670139312744,-3.206665515899658,-3.444553852081299,-4.148251056671143,-4.221569538116455
931,-3.2616469860076904,-2.491060256958008,-2.985198497772217,-2.3681578636169434,-2.846214532852173,-2.7721619606018066,-2.9778895378112793,-2.866837501525879
932,-3.0007050037384033,-2.510503053665161,-3.176011085510254,-2.5495922565460205,-2.7721619606018066,-2.846214532852173,-2.866837501525879,-2.9778895378112793
933,-3.2616469860076904,-2.491060256958008,-3.185302734375,-2.8043389320373535,-2.846214532852173,-2.7721619606018066,-4.008906364440918,-3.799917697906494
934,-3.0007050037384033,-2.510503053665161,-3.318591594696045,-3.119560480117798,-2.7721619606018066,-2.846214532852173,-3.799917697906494,-4.008906364440918
935,-3.2616469860076904,-2.491060256958008,-3.1910619735717773,-2.7298641204833984,-2.846214532852173,-2.7721619606018066,-4.221569538116455,-4.148251056671143
936,-3.0007050037384033,-2.510503053665161,-3.321420431137085,-2.958670139312744,-2.7721619606018066,-2.846214532852173,-4.148251056671143,-4.221569538116455
937,-3.660952568054199,-3.050703287124634,-3.563673257827759,-3.0125579833984375,-3.832709789276123,-3.6920642852783203,-2.9778895378112793,-2.866837501525879
938,-2.9633560180664062,-2.7768659591674805,-3.006326675415039,-2.98166561126709,-3.6920642852783203,-3.832709789276123,-2.866837501525879,-2.9778895378112793
939,-3.660952568054199,-3.050703287124634,-4.3524909019470215,-3.7189629077911377,-3.832709789276123,-3.6920642852783203,-4.008906364440918,-3.799917697906494
940,-2.9633560180664062,-2.7768659591674805,-3.6093435287475586,-3.8226351737976074,-3.6920642852783203,-3.832709789276123,-3.799917697906494,-4.008906364440918
941,-3.660952568054199,-3.050703287124634,-3.8470609188079834,-3.351335287094116,-3.832709789276123,-3.6920642852783203,-4.221569538116455,-4.148251056671143
942,-2.9633560180664062,-2.7768659591674805,-3.214261531829834,-3.3545072078704834,-3.6920642852783203,-3.832709789276123,-4.148251056671143,-4.221569538116455
943,-4.5430121421813965,-3.6671669483184814,-3.563673257827759,-3.0125579833984375,-3.444553852081299,-3.206665515899658,-2.9778895378112793,-2.866837501525879
944,-3.93623685836792,-3.903276205062866,-3.006326675415039,-2.98166561126709,-3.206665515899658,-3.444553852081299,-2.866837501525879,-2.9778895378112793
945,-4.5430121421813965,-3.6671669483184814,-4.3524909019470215,-3.7189629077911377,-3.444553852081299,-3.206665515899658,-4.008906364440918,-3.799917697906494
946,-3.93623685836792,-3.903276205062866,-3.6093435287475586,-3.8226351737976074,-3.206665515899658,-3.444553852081299,-3.799917697906494,-4.008906364440918
947,-4.5430121421813965,-3.6671669483184814,-3.8470609188079834,-3.351335287094116,-3.444553852081299,-3.206665515899658,-4.221569538116455,-4.148251056671143
