idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7738,-13.906413078308105,-14.811915397644043,-11.517139434814453,-12.209681510925293,-15.967279434204102,-16.49530029296875,-15.78588581085205,-13.877461433410645,-19.91928482055664,-17.549589157104492,-21.755722045898438,-22.661222457885742,-28.013694763183594,-28.706235885620117
7739,-15.206991195678711,-13.250904083251953,-15.412371635437012,-16.21939468383789,-16.49530029296875,-15.967279434204102,-20.286914825439453,-21.055240631103516,-19.409767150878906,-22.991573333740234,-23.15856170654297,-21.202476501464844,-29.246700286865234,-30.053722381591797
7740,-13.906413078308105,-14.811915397644043,-15.830161094665527,-14.755619049072266,-15.967279434204102,-16.49530029296875,-21.055240631103516,-20.286914825439453,-19.91928482055664,-21.669857025146484,-21.755722045898438,-22.661222457885742,-30.098461151123047,-29.02391815185547
7741,-15.206991195678711,-13.250904083251953,-14.262723922729492,-15.647918701171875,-16.49530029296875,-15.967279434204102,-17.877674102783203,-18.554244995117188,-19.409767150878906,-19.723705291748047,-23.15856170654297,-21.202476501464844,-25.786340713500977,-27.17153549194336
7742,-13.906413078308105,-14.811915397644043,-15.582130432128906,-14.225720405578613,-15.967279434204102,-16.49530029296875,-18.554244995117188,-17.877674102783203,-19.91928482055664,-20.023147583007812,-21.755722045898438,-22.661222457885742,-27.0198917388916,-25.663482666015625
7743,-15.206991195678711,-13.250904083251953,-14.039495468139648,-14.2496337890625,-16.49530029296875,-15.967279434204102,-17.424882888793945,-18.155920028686523,-19.409767150878906,-19.72052764892578,-23.15856170654297,-21.202476501464844,-24.03772735595703,-24.24786376953125
7744,-13.906413078308105,-14.811915397644043,-14.150050163269043,-14.049630165100098,-15.967279434204102,-16.49530029296875,-18.155920028686523,-17.424882888793945,-19.91928482055664,-20.095741271972656,-21.755722045898438,-22.661222457885742,-24.408740997314453,-24.308319091796875
7745,-9.704137802124023,-8.639973640441895,-10.67414665222168,-10.21554183959961,-14.2021484375,-16.062904357910156,-13.877461433410645,-15.78588581085205,-19.640287399291992,-16.942245483398438,-16.1090030670166,-15.044838905334473,-29.03923225402832,-28.58062744140625
7746,-8.76959228515625,-9.044355392456055,-10.033285140991211,-10.596921920776367,-16.062904357910156,-14.2021484375,-15.78588581085205,-13.877461433410645,-19.324771881103516,-17.903409957885742,-15.58009147644043,-15.854854583740234,-27.765878677368164,-28.329517364501953
7747,-9.704137802124023,-8.639973640441895,-13.887784957885742,-13.410185813903809,-14.2021484375,-16.062904357910156,-20.286914825439453,-21.055240631103516,-19.640287399291992,-21.899925231933594,-16.1090030670166,-15.044838905334473,-28.174179077148438,-27.69658088684082
7748,-8.76959228515625,-9.044355392456055,-13.66493034362793,-13.748600006103516,-16.062904357910156,-14.2021484375,-21.055240631103516,-20.286914825439453,-19.324771881103516,-22.04631805419922,-15.58009147644043,-15.854854583740234,-28.375762939453125,-28.45943260192871
7749,-9.704137802124023,-8.639973640441895,-13.088201522827148,-12.582296371459961,-14.2021484375,-16.062904357910156,-17.877674102783203,-18.554244995117188,-19.640287399291992,-18.691036224365234,-16.1090030670166,-15.044838905334473,-24.821430206298828,-24.315526962280273
7750,-8.76959228515625,-9.044355392456055,-12.504547119140625,-12.650351524353027,-16.062904357910156,-14.2021484375,-18.554244995117188,-17.877674102783203,-19.324771881103516,-19.316274642944336,-15.58009147644043,-15.854854583740234,-24.535688400268555,-24.68149185180664
7751,-9.704137802124023,-8.639973640441895,-12.885327339172363,-12.408767700195312,-14.2021484375,-16.062904357910156,-17.424882888793945,-18.155920028686523,-19.640287399291992,-19.19952392578125,-16.1090030670166,-15.044838905334473,-23.2117919921875,-22.735233306884766
7752,-8.76959228515625,-9.044355392456055,-12.430370330810547,-12.465194702148438,-16.062904357910156,-14.2021484375,-18.155920028686523,-17.424882888793945,-19.324771881103516,-19.789379119873047,-15.58009147644043,-15.854854583740234,-23.339038848876953,-23.373865127563477
7753,-14.107136726379395,-11.843533515930176,-10.67414665222168,-10.21554183959961,-14.653011322021484,-15.890121459960938,-13.877461433410645,-15.78588581085205,-22.980693817138672,-16.942245483398438,-21.528457641601562,-19.264854431152344,-29.03923225402832,-28.58062744140625
7754,-11.985688209533691,-14.451852798461914,-10.033285140991211,-10.596921920776367,-15.890121459960938,-14.653011322021484,-15.78588581085205,-13.877461433410645,-23.703121185302734,-17.903409957885742,-19.160358428955078,-21.626522064208984,-27.765878677368164,-28.329517364501953
7755,-14.107136726379395,-11.843533515930176,-13.887784957885742,-13.410185813903809,-14.653011322021484,-15.890121459960938,-20.286914825439453,-21.055240631103516,-22.980693817138672,-21.899925231933594,-21.528457641601562,-19.264854431152344,-28.174179077148438,-27.69658088684082
7756,-11.985688209533691,-14.451852798461914,-13.66493034362793,-13.748600006103516,-15.890121459960938,-14.653011322021484,-21.055240631103516,-20.286914825439453,-23.703121185302734,-22.04631805419922,-19.160358428955078,-21.626522064208984,-28.375762939453125,-28.45943260192871
7757,-14.107136726379395,-11.843533515930176,-13.088201522827148,-12.582296371459961,-14.653011322021484,-15.890121459960938,-17.877674102783203,-18.554244995117188,-22.980693817138672,-18.691036224365234,-21.528457641601562,-19.264854431152344,-24.821430206298828,-24.315526962280273
7758,-11.985688209533691,-14.451852798461914,-12.504547119140625,-12.650351524353027,-15.890121459960938,-14.653011322021484,-18.554244995117188,-17.877674102783203,-23.703121185302734,-19.316274642944336,-19.160358428955078,-21.626522064208984,-24.535688400268555,-24.68149185180664
7759,-14.107136726379395,-11.843533515930176,-12.885327339172363,-12.408767700195312,-14.653011322021484,-15.890121459960938,-17.424882888793945,-18.155920028686523,-22.980693817138672,-19.19952392578125,-21.528457641601562,-19.264854431152344,-23.2117919921875,-22.735233306884766
7760,-11.985688209533691,-14.451852798461914,-12.430370330810547,-12.465194702148438,-15.890121459960938,-14.653011322021484,-18.155920028686523,-17.424882888793945,-23.703121185302734,-19.789379119873047,-19.160358428955078,-21.626522064208984,-23.339038848876953,-23.373865127563477
