idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1343,-32.542991638183594,-36.858428955078125,-27.166488647460938,-29.45915985107422,-12.982242584228516,-12.957731246948242,-15.136100769042969,-18.25143814086914,-33.25185775756836,-32.73407745361328,-65.36775970458984,-69.68319702148438,-57.8653564453125,-60.15803527832031
1344,-39.480289459228516,-41.616783142089844,-33.61306381225586,-28.079513549804688,-12.957731246948242,-12.982242584228516,-18.25143814086914,-15.136100769042969,-37.90629196166992,-32.71903991699219,-70.61971282958984,-72.7562026977539,-62.51313018798828,-56.979576110839844
1345,-19.4859619140625,-24.78858757019043,-17.11957550048828,-22.608787536621094,-14.072887420654297,-17.062049865722656,-11.698661804199219,-13.371076583862305,-23.292219161987305,-15.936059951782227,-47.369022369384766,-52.67164611816406,-57.74102783203125,-63.23023986816406
1346,-19.670669555664062,-19.449382781982422,-16.72997283935547,-16.506492614746094,-17.062049865722656,-14.072887420654297,-13.371076583862305,-11.698661804199219,-22.110532760620117,-17.151840209960938,-47.659725189208984,-47.43843460083008,-52.724952697753906,-52.50147247314453
1347,-19.4859619140625,-24.78858757019043,-30.844627380371094,-42.21315002441406,-14.072887420654297,-17.062049865722656,-14.896686553955078,-18.595481872558594,-23.292219161987305,-28.536582946777344,-47.369022369384766,-52.67164611816406,-67.37673950195312,-78.7452621459961
1348,-19.670669555664062,-19.449382781982422,-32.68400573730469,-27.395381927490234,-17.062049865722656,-14.072887420654297,-18.595481872558594,-14.896686553955078,-22.110532760620117,-29.054885864257812,-47.659725189208984,-47.43843460083008,-64.41770935058594,-59.12908935546875
1349,-19.4859619140625,-24.78858757019043,-32.24720764160156,-42.414146423339844,-14.072887420654297,-17.062049865722656,-15.460050582885742,-17.5439510345459,-23.292219161987305,-29.357242584228516,-47.369022369384766,-52.67164611816406,-54.95783615112305,-65.1247787475586
1350,-19.670669555664062,-19.449382781982422,-35.84158706665039,-29.261964797973633,-17.062049865722656,-14.072887420654297,-17.5439510345459,-15.460050582885742,-22.110532760620117,-29.390615463256836,-47.659725189208984,-47.43843460083008,-56.869510650634766,-50.289886474609375
1351,-19.4859619140625,-24.78858757019043,-29.646926879882812,-36.23577880859375,-14.072887420654297,-17.062049865722656,-15.136100769042969,-18.25143814086914,-23.292219161987305,-27.89360237121582,-47.369022369384766,-52.67164611816406,-60.08030319213867,-66.66915893554688
1352,-19.670669555664062,-19.449382781982422,-29.745983123779297,-26.147857666015625,-17.062049865722656,-14.072887420654297,-18.25143814086914,-15.136100769042969,-22.110532760620117,-27.356834411621094,-47.659725189208984,-47.43843460083008,-56.643165588378906,-53.0450439453125
1353,-26.140079498291016,-25.91490936279297,-17.11957550048828,-22.608787536621094,-12.274761199951172,-15.996391296386719,-11.698661804199219,-13.371076583862305,-31.69361114501953,-15.936059951782227,-52.0988655090332,-51.873695373535156,-57.74102783203125,-63.23023986816406
1354,-25.74355125427246,-25.26067352294922,-16.72997283935547,-16.506492614746094,-15.996391296386719,-12.274761199951172,-13.371076583862305,-11.698661804199219,-33.607784271240234,-17.151840209960938,-50.277198791503906,-49.7943229675293,-52.724952697753906,-52.50147247314453
